order_id,customer_id,restaurant_name,city,order_amount,delivery_time,rating,payment_method,order_date,delivery_partner_age,distance_km
1157,2719,Cafe Delight ,Hyderabad,576.74,92,5.5,card ,2024-05-18,51,29.91
1158,1280,Biryani House ,Mumbai,190.75,76,0.7,Card ,2024-06-20,29,34.71
1159,4266,Spice Hub, Kolkata,428.77,127,2.1,CARD  ,2024-02-12,49,53.25
1160,2887,spice hub,mumbai,660.04,53,0.5,Cash ,2024-06-20,33,41.86
1161,4266,FOOD EXPRESS,Delhi,243.67,34,5.7,cash ,2024-02-12,39,54.36
1162,1666,Biryani House ,Mumbai ,639.83,90,3.7,CARD  ,2024-02-24,45,33.14
1163,1092,biryani house, Pune,125.41,138,2.0,Card,2024-06-24,34,10.49
1164,1671,Cafe Delight ,Chennai,785.83,28,1.7,CARD ,2024-02-19,51,14.78
1165,2969,BURGER TOWN,Kolkata ,333.89,68,2.7,CARD  ,2024-02-02,36,10.58
1166,1060,CAFE DELIGHT,Hyderabad,243.22,75,0.5,CARD,2024-02-15,34,20.11
1167,3681, Burger Town, Kolkata,141.16,52,5.3, UPI,2024-05-08,41,28.65
1168,4122,CAFE DELIGHT,hyderabad,355.16,47,3.1,card ,2024-03-18,50,15.36
1169,4474,CAFE DELIGHT,Mumbai,23.1,89,4.4,CASH,2024-04-18,55,28.54
1170,4860,Cafe Delight ,DELHI,362.9,35,1.4, UPI,2024-04-11,19,21.86
1171,2028, Cafe Delight,BANGALORE,774.87,21,3.0,cash ,2024-01-31,36,33.32
1172,2489,Food Express , Kolkata,452.82,143,1.3,Cash ,2024-06-03,18,25.71
1173,1603, Pizza Point,Pune,205.62,115,4.9,CARD,2024-05-29,20,26.05
1174,1681,SPICE HUB,Hyderabad,556.57,24,4.7, upi,2024-05-25,58,29.44
1175,4900,Pizza Point,chennai,534.47,99,0.9,cash ,2024-04-23,44,59.27
1176,3581,Biryani House ,Chennai,989.15,7,0.4,cash ,2024-01-21,34,33.39
1177,2428,Pizza Point,Hyderabad,697.68,128,4.9,cash  ,2024-01-12,32,43.4
1178,3885, Cafe Delight,HYDERABAD,576.4,80,0.7,CARD,2024-05-10,49,25.0
1179,4584,Pizza Point ,bangalore,726.27,32,3.3,upi,2024-01-25,35,19.55
1180,3692,cafe delight,Hyderabad,466.4,93,3.2,CARD,2024-05-10,43,54.99
1181,3280,Food Express,mumbai,481.15,84,1.2,Cash,2024-04-12,24,44.54
1182,1523, Cafe Delight,PUNE,914.74,90,3.5,CASH,2024-02-20,18,34.95
1183,3393,Burger Town ,bangalore,91.11,134,3.0, Cash,2024-02-07,25,20.19
1184,4117,Food Express ,MUMBAI,741.99,107,3.1, Card,2024-01-29,36,15.47
1185,3593,biryani house,Mumbai,472.3,69,2.2,cash,2024-03-02,56,15.12
1186,2968,food express, Kolkata,427.13,120,5.0,UPI,2024-06-13,19,30.22
1187,2101,Spice Hub ,delhi,361.78,32,0.5, Cash,2024-02-28,37,52.49
1188,2753,Food Express,bangalore,538.42,113,2.6,Card,2024-04-24,22,52.86
1189,2836,Burger Town,Mumbai ,489.12,146,1.6,cash  ,2024-06-26,27,44.7
1190,4994,BIRYANI HOUSE,Bangalore,396.32,41,5.1,cash ,2024-03-22,26,32.55
1191,4144,biryani house,Mumbai,324.34,88,1.4, upi,2024-06-23,37,14.09
1192,3841,biryani house,CHENNAI,23.67,43,4.6,upi,2024-02-15,44,28.73
1193,3296,Biryani House , Bangalore,319.05,33,3.7,UPI ,2024-01-21,42,41.68
1194,3094, Cafe Delight, Pune,371.93,143,5.2,UPI,2024-03-07,62,35.7
1195,2144,Food Express, Mumbai,537.81,129,3.6,CARD ,2024-03-29,35,30.84
1196,3261,food express,Chennai,990.77,66,3.3, UPI,2024-06-18,29,25.69
1197,3286,cafe delight,mumbai,346.01,119,4.8,UPI,2024-04-01,22,45.15
1198,2079,CAFE DELIGHT,HYDERABAD,244.07,21,3.4,Card ,2024-03-18,30,50.53
1199,3397, Food Express,Bangalore,321.38,113,5.1, CARD ,2024-03-06,61,43.37
1200,1106, Cafe Delight,mumbai,538.34,116,0.3,upi ,2024-04-24,43,56.28
1201,3878,pizza point, Hyderabad,647.16,27,3.0,UPI,2024-02-03,58,46.79
1202,1047,Biryani House , Delhi,682.09,123,4.9,Cash ,2024-02-09,25,27.04
1203,4644,Pizza Point ,CHENNAI,706.93,101,5.1,cash ,2024-05-02,18,37.01
1204,1336,PIZZA POINT,Kolkata ,742.31,92,5.0, cash ,2024-01-08,27,30.26
1205,2049, Cafe Delight,delhi,430.28,5,3.6,CARD ,2024-01-14,28,32.78
1206,3851,burger town,BANGALORE,1013.29,132,6.0, Card,2024-03-08,54,53.74
1207,2280,Pizza Point ,PUNE,411.31,7,1.1,CARD ,2024-05-12,59,18.05
1208,3055,pizza point,Chennai ,527.34,22,1.0, upi,2024-06-05,49,0.79
1209,1624,PIZZA POINT,Bangalore,823.96,40,0.2,upi,2024-06-23,16,41.74
1210,2890,food express,Hyderabad,641.61,103,5.9, CARD ,2024-06-12,53,10.86
1211,2276, Food Express,Mumbai,-60.21,130,2.1,Cash,2024-06-07,40,9.25
1212,2715, Pizza Point,Delhi ,501.41,104,4.6,CARD ,2024-05-06,34,59.55
1213,3766,Pizza Point ,Kolkata,715.49,38,0.4,UPI ,2024-03-08,40,16.01
1214,1302,FOOD EXPRESS,Bangalore ,164.13,101,1.8,card ,2024-03-06,21,12.23
1215,1638,Pizza Point,Chennai,687.67,115,3.7,Card ,2024-02-12,60,11.46
1216,1055,Cafe Delight , Mumbai,597.54,39,3.1, Cash,2024-02-14,19,24.74
1217,1725, Biryani House, Chennai,795.98,56,1.2, CARD ,2024-06-17,41,24.57
1218,1525,pizza point,PUNE,327.02,94,2.8,cash ,2024-03-28,41,37.95
1219,1473,Pizza Point,Kolkata ,748.97,72,0.7,UPI,2024-06-06,41,6.22
1220,1027,Pizza Point,Pune ,539.9,86,3.3, UPI,2024-06-23,29,38.13
1221,3125, Pizza Point,HYDERABAD,941.51,13,0.6,Cash,2024-04-25,47,27.22
1222,4287,FOOD EXPRESS,Hyderabad ,1196.51,90,3.8,CASH ,2024-02-21,63,12.46
1223,4457, Food Express,Hyderabad ,884.58,89,0.9,UPI,2024-01-09,43,46.69
1224,1364,burger town, Kolkata,620.13,33,3.3,Card,2024-02-25,17,28.44
1225,3713,CAFE DELIGHT,mumbai,1080.25,103,0.8,UPI,2024-05-05,56,43.02
1226,1525,CAFE DELIGHT, Hyderabad,650.87,62,2.4,cash ,2024-03-05,60,55.23
1227,3746,Burger Town,Delhi,273.01,63,2.1,CASH,2024-05-11,36,21.2
1228,2335,Cafe Delight ,Chennai ,490.18,69,4.5,cash,2024-04-03,61,53.87
1229,1882,burger town,BANGALORE,690.42,81,3.8, Cash,2024-06-14,29,12.02
1230,2030,Spice Hub ,HYDERABAD,706.49,73,5.6, CARD ,2024-01-14,52,13.33
1231,2026,burger town,Delhi ,218.68,69,5.5, cash ,2024-05-14,17,39.82
1232,2646,Spice Hub,kolkata,226.62,130,4.3,card,2024-02-24,20,6.16
1233,1918,BIRYANI HOUSE,Hyderabad ,414.67,113,4.6,cash ,2024-04-22,53,27.29
1234,3797, Food Express,Delhi ,633.64,18,3.7,cash ,2024-03-09,17,12.83
1235,3410,spice hub,Delhi ,665.64,47,4.1, UPI,2024-02-26,16,34.25
1236,2774,Spice Hub , Delhi,535.33,36,3.7, upi,2024-02-07,63,48.41
1237,2531, Burger Town,Bangalore ,291.39,46,1.9, Cash,2024-01-13,37,2.55
1238,4345, Food Express,Pune ,934.24,119,2.1,cash ,2024-01-14,56,24.8
1239,4577,biryani house,Mumbai,231.99,127,3.4,CARD ,2024-04-12,40,43.84
1240,3853,PIZZA POINT,HYDERABAD,825.59,105,4.3, Cash,2024-06-17,61,20.54
1241,3786,Pizza Point,Delhi,684.71,122,2.4,card,2024-01-02,45,2.5
1242,2906,Spice Hub ,Hyderabad ,820.08,37,0.9, CARD ,2024-06-14,24,35.48
1243,4086,Burger Town ,Kolkata ,388.89,128,2.8,UPI ,2024-05-20,52,7.21
1244,2215,Food Express,pune,464.34,77,5.8,CARD  ,2024-03-04,62,22.2
1245,2654, Burger Town,Hyderabad ,513.76,86,1.3,CASH,2024-01-01,25,59.43
1246,1484,Burger Town,kolkata,380.9,55,3.9,UPI ,2024-06-12,30,23.88
1247,3075, Biryani House,pune,556.31,60,5.9,upi,2024-04-26,64,50.57
1248,1713,BURGER TOWN,PUNE,894.77,145,2.3, cash ,2024-05-04,18,51.59
1249,2062,Spice Hub,MUMBAI,175.79,52,5.3, cash ,2024-03-03,23,15.77
1250,2976,Pizza Point ,CHENNAI,335.7,143,5.2,upi,2024-04-21,40,35.73
1251,2296,Cafe Delight, Chennai,308.56,113,2.0,cash ,2024-06-19,51,56.85
1252,2254,PIZZA POINT, Bangalore,476.4,113,0.6,UPI,2024-04-07,58,36.38
1253,3133,Biryani House ,Delhi ,466.12,122,1.1,card,2024-05-03,61,48.8
1254,4545, Cafe Delight,Mumbai,693.08,67,2.2, Cash,2024-04-03,36,27.75
1255,1125,Burger Town ,Mumbai ,508.43,108,5.8,card ,2024-05-09,49,43.16
1256,3859,BIRYANI HOUSE, Chennai,575.72,93,1.6,upi,2024-04-01,42,1.31
1257,1536,Burger Town,BANGALORE,599.61,148,5.6,Card ,2024-05-28,24,47.25
1258,3192,pizza point,hyderabad,561.35,28,1.1, Card,2024-05-12,25,40.31
1259,4596, Food Express,Mumbai,675.83,74,5.8, Card,2024-04-23,42,21.53
1260,4283,FOOD EXPRESS,Mumbai,469.42,46,1.8,UPI,2024-05-04,40,25.02
1261,3072,food express,mumbai,911.59,92,3.8,cash ,2024-01-24,28,19.6
1262,2603,SPICE HUB, Kolkata,1135.4,135,0.4, Card,2024-03-22,19,31.46
1263,4465,Pizza Point ,kolkata,676.56,126,1.8,cash  ,2024-04-29,31,6.52
1264,1066,food express,Pune,557.0,7,1.3,UPI,2024-02-29,27,50.69
1265,1232,Burger Town ,BANGALORE,656.15,129,0.0,card ,2024-02-27,40,28.68
1266,3156, Food Express,delhi,224.74,115,0.9,cash  ,2024-02-29,63,2.59
1267,2169,Biryani House ,pune,545.03,113,3.6, Cash,2024-03-26,64,33.18
1268,3158,Pizza Point,Delhi,317.17,79,2.3,CARD ,2024-02-26,31,55.83
1269,3275,Biryani House,Delhi,627.49,15,4.3,CARD,2024-05-08,54,5.25
1270,1110,burger town,Chennai ,318.41,60,4.0,cash,2024-02-24,17,7.39
1271,2493,BIRYANI HOUSE,hyderabad,413.81,132,4.8,cash ,2024-05-07,24,23.23
1272,3081,Burger Town,PUNE,32.01,90,5.2,UPI,2024-05-30,59,44.14
1273,1622, Pizza Point, Kolkata,206.69,38,4.9,Cash ,2024-01-10,28,36.28
1274,4847, Burger Town,hyderabad,588.72,27,2.7,cash ,2024-02-17,29,27.48
1275,4440,PIZZA POINT,Chennai,282.79,36,1.9,cash,2024-03-04,27,59.56
1276,3795,Pizza Point ,Chennai,765.94,142,3.0,UPI,2024-05-16,50,11.15
1277,3642,Food Express ,Delhi ,261.53,21,3.2, CARD ,2024-05-31,37,49.31
1278,4625,SPICE HUB,Chennai ,613.31,116,1.9, cash ,2024-03-15,36,7.43
1279,3472,FOOD EXPRESS,Pune ,309.53,108,3.2, cash ,2024-06-21,63,10.78
1280,3660,food express,Delhi,596.37,39,0.6,CARD,2024-01-15,18,17.73
1281,2541,Spice Hub,Bangalore,116.3,109,1.4,CARD ,2024-03-24,37,52.39
1282,3739,BIRYANI HOUSE,Hyderabad,386.7,131,4.5,card,2024-04-21,24,26.65
1283,2305, Burger Town,Delhi ,288.45,62,1.1,card ,2024-06-01,62,23.75
1284,4391,Food Express ,Pune,720.81,69,0.8,card,2024-03-15,55,29.44
1285,2761,FOOD EXPRESS,Hyderabad ,615.57,81,1.7,CARD ,2024-06-22,57,37.85
1286,4514,Food Express,pune,191.86,113,2.2, CARD ,2024-04-27,18,25.41
1287,2975,FOOD EXPRESS,pune,449.2,50,2.0,UPI,2024-04-07,46,57.75
1288,3362,Pizza Point , Mumbai,306.92,149,2.2,UPI,2024-01-27,52,8.12
1289,1876,burger town, Mumbai,737.56,90,0.8,upi,2024-06-05,21,28.54
1290,2989, Burger Town,Kolkata ,817.88,42,1.0, upi,2024-02-13,29,24.93
1291,4812, Burger Town,Kolkata ,139.59,136,1.4, Cash,2024-04-28,34,41.56
1292,4448,Food Express ,Pune ,706.68,98,2.4,upi,2024-05-14,33,57.79
1293,2312, Pizza Point, Kolkata,294.18,63,2.0,Card ,2024-01-31,22,17.3
1294,2460,Food Express ,Kolkata ,436.77,7,4.7,cash,2024-02-09,51,57.32
1295,3709,Biryani House , Delhi,508.06,39,3.2,upi,2024-06-22,44,49.66
1296,3324,food express,Delhi ,954.15,141,3.5, Card,2024-01-12,18,48.63
1297,2733,Burger Town ,PUNE,249.04,108,3.4,upi,2024-04-28,28,4.38
1298,2605,Spice Hub ,Bangalore ,708.69,101,2.4,cash,2024-06-04,51,56.44
1299,2526,Biryani House ,Pune,207.12,10,5.9, cash ,2024-06-10,56,50.34
1300,3671,FOOD EXPRESS,Pune ,189.85,89,0.2,upi ,2024-04-12,40,41.07
1301,3563,Spice Hub , Hyderabad,507.12,86,1.3,CASH ,2024-02-09,43,7.67
1302,4421,Spice Hub, Bangalore,505.43,13,1.7,CARD,2024-03-12,53,25.2
1303,3890,Cafe Delight ,Mumbai,-208.08,73,5.3,card,2024-05-18,26,50.41
1304,4517,Burger Town ,Delhi,789.9,96,5.5,cash ,2024-01-10,56,26.25
1305,4901,cafe delight,Chennai ,-34.78,125,5.1,Card,2024-05-27,24,26.19
1306,3397,BURGER TOWN,CHENNAI,463.52,143,2.5, Cash,2024-06-06,37,16.21
1307,2630, Cafe Delight,kolkata,831.9,108,5.5,CASH,2024-03-31,36,3.07
1308,4735,spice hub, Mumbai,1052.3,51,0.6,CARD ,2024-02-10,34,30.78
1309,3870,Food Express ,Delhi,409.24,9,3.9,cash ,2024-02-10,48,46.47
1310,2160,Biryani House,kolkata,141.76,103,5.6,card,2024-03-08,19,8.76
1311,1758, Cafe Delight,Hyderabad,822.64,53,4.5,UPI,2024-06-17,48,53.63
1312,3946, Spice Hub,Delhi ,716.29,7,1.7,Cash ,2024-02-04,60,33.32
1313,1242,Burger Town ,DELHI,377.75,15,4.3,cash  ,2024-04-26,31,48.74
1314,3590, Biryani House,Delhi ,346.07,44,1.8,CASH ,2024-03-24,59,40.02
1315,2063,Cafe Delight,CHENNAI,320.65,127,0.7,Card,2024-04-19,16,8.1
1316,1228, Cafe Delight,KOLKATA,413.85,135,4.3,upi,2024-01-30,30,54.4
1317,3595,FOOD EXPRESS,Bangalore ,579.02,64,1.1,Card ,2024-04-25,37,43.09
1318,1919,Food Express,Mumbai ,358.5,131,0.7,upi ,2024-03-03,47,2.13
1319,2246,BIRYANI HOUSE,PUNE,390.1,76,3.3, upi,2024-04-24,52,34.8
1320,1005,spice hub,Mumbai,660.32,116,3.7,card ,2024-02-08,38,28.81
1321,4393,Cafe Delight,MUMBAI,129.4,56,0.3,Card ,2024-01-14,48,51.55
1322,1467, Spice Hub,Pune,406.02,118,0.0,cash  ,2024-01-21,64,7.37
1323,2755,Pizza Point,DELHI,81.01,133,5.3, UPI,2024-05-01,55,35.45
1324,1074,Cafe Delight,MUMBAI,527.1,85,0.7,UPI,2024-06-26,37,18.62
1325,1003, Spice Hub,pune,15.15,132,3.5,cash ,2024-01-06,55,14.74
1326,2870,SPICE HUB, Bangalore,722.5,51,5.7, Cash,2024-01-17,62,1.35
1327,1645,biryani house,Hyderabad,171.34,33,3.1,card ,2024-01-29,27,19.93
1328,1117, Burger Town,HYDERABAD,56.86,76,0.8,CARD,2024-04-24,63,23.77
1329,3928, Pizza Point,Hyderabad ,409.1,119,2.4,CASH,2024-03-23,33,26.87
1330,2629, Biryani House,Chennai ,927.78,5,3.7, Cash,2024-06-12,47,44.08
1331,3551,Biryani House,BANGALORE,677.8,126,4.6, upi,2024-03-25,18,24.21
1332,3021,Food Express ,CHENNAI,19.42,87,3.6,CARD ,2024-03-26,51,11.71
1333,1946,BURGER TOWN, Pune,164.22,66,0.2,Cash ,2024-06-26,62,23.89
1334,3621,spice hub, Hyderabad,401.1,20,0.9, UPI,2024-04-10,61,4.17
1335,2464, Cafe Delight,Mumbai,1059.59,36,2.2,UPI,2024-04-26,16,58.32
1336,1193,cafe delight,Delhi,265.26,58,4.2,UPI,2024-04-27,40,3.97
1337,1846,food express,chennai,267.28,69,3.5,UPI,2024-03-16,35,12.11
1338,3762,Spice Hub,Bangalore,881.86,93,0.3, UPI,2024-05-02,32,25.68
1339,2415, Pizza Point,pune,548.73,69,4.8,UPI,2024-03-04,64,56.0
1340,4097,Food Express ,Kolkata ,763.25,112,3.6,CARD,2024-04-04,37,10.72
1341,2458,Biryani House ,Delhi ,318.23,42,5.3,upi,2024-01-29,48,23.99
1342,3220,biryani house,mumbai,474.59,149,2.5,CARD ,2024-01-12,41,59.36
1343,4371, Burger Town,kolkata,828.91,135,2.9, upi,2024-04-17,42,36.12
1344,2668,pizza point, Chennai,463.79,144,2.4,cash ,2024-04-26,49,36.87
1345,3373,pizza point,CHENNAI,780.76,93,4.3,cash,2024-03-18,38,58.45
1346,2433,Food Express,delhi,596.82,51,4.5, Card,2024-03-17,31,30.37
1347,2141, Spice Hub,hyderabad,240.09,66,4.3, Cash,2024-03-07,29,0.15
1348,3883,Cafe Delight,Delhi ,495.92,114,1.7, Card,2024-06-26,56,1.86
1349,2810,burger town,Bangalore ,745.35,102,3.8,CASH,2024-06-03,29,40.88
1350,1723,Spice Hub, Delhi,667.35,106,2.0, UPI,2024-06-04,60,12.69
1351,1224,Cafe Delight,BANGALORE,489.94,7,5.0,card,2024-05-10,41,28.71
1352,1531,Biryani House , Mumbai,27.07,121,0.3,upi,2024-05-24,61,33.08
1353,1112,Food Express,MUMBAI,51.0,90,0.2,UPI,2024-01-11,64,40.04
1354,3187,Burger Town,kolkata,104.17,129,0.6,cash ,2024-05-05,42,5.02
1355,1558, Biryani House,HYDERABAD,372.39,26,1.2,CARD  ,2024-02-01,55,45.6
1356,3048,Burger Town ,mumbai,405.72,109,0.2,Cash,2024-06-28,19,55.21
1357,3137,Burger Town, Bangalore,131.15,52,0.4,CASH,2024-04-12,24,15.34
1358,1653,Burger Town ,Delhi,755.63,60,1.8,upi,2024-05-04,42,22.83
1359,1319,pizza point,Bangalore,184.06,3,0.6,UPI ,2024-06-09,58,44.63
1360,2573,Food Express ,Mumbai ,157.36,140,4.8, CARD ,2024-05-05,54,14.91
1361,2828,Pizza Point ,Delhi ,522.06,4,0.3,Cash ,2024-05-12,30,32.53
1362,2917,CAFE DELIGHT,Mumbai ,743.48,65,5.4,upi ,2024-05-11,40,39.6
1363,1138,BURGER TOWN,KOLKATA,1013.71,18,5.2,Card,2024-01-14,33,52.76
1364,4582,Burger Town ,Delhi ,645.64,39,1.3,upi ,2024-03-01,45,20.72
1365,4939, Burger Town, Delhi,894.96,18,0.4,CARD ,2024-01-05,52,29.56
1366,3892,PIZZA POINT,delhi,196.99,89,0.6, UPI,2024-02-12,31,11.08
1367,3026,Spice Hub ,PUNE,1039.93,92,3.4,Card ,2024-03-14,27,18.46
1368,3306,cafe delight,Bangalore ,34.63,82,3.6,CARD ,2024-05-27,32,5.7
1369,4744, Food Express,DELHI,374.04,29,1.9, UPI,2024-02-04,40,11.86
1370,1901, Cafe Delight, Kolkata,640.16,113,1.8,upi,2024-02-26,30,20.77
1371,1689,SPICE HUB,Delhi,98.7,66,3.2,cash  ,2024-06-21,40,25.46
1372,3039, Food Express, Delhi,268.24,99,1.8,UPI,2024-06-22,36,42.41
1373,1009,CAFE DELIGHT,chennai,228.52,139,5.6,CARD ,2024-01-01,34,27.51
1374,1260, Food Express,Mumbai,422.44,13,2.3,upi,2024-01-03,39,2.94
1375,2942,biryani house, Bangalore,855.4,72,1.3,Card ,2024-05-23,22,45.34
1376,2673, Pizza Point,Hyderabad,504.21,145,0.9,upi ,2024-02-24,27,31.97
1377,3219,Burger Town ,Delhi,384.23,50,3.8,upi,2024-02-27,64,56.36
1378,3945,biryani house,Mumbai ,-221.08,96,2.0,Card ,2024-03-18,54,38.11
1379,3060,BURGER TOWN,Mumbai ,616.69,78,1.1,Cash ,2024-01-31,26,32.04
1380,2191,food express, Mumbai,697.5,62,1.7,CASH,2024-05-16,48,17.67
1381,4713,Biryani House,Delhi,75.0,70,1.8,cash,2024-05-02,64,14.19
1382,2619, Cafe Delight,delhi,483.26,59,3.8,UPI,2024-01-31,40,13.8
1383,1320,Biryani House ,mumbai,548.25,66,1.0,CARD ,2024-03-22,54,24.43
1384,2342,cafe delight, Chennai,741.15,82,4.4,Card,2024-06-29,49,10.28
1385,2636,biryani house,DELHI,318.81,89,1.8,upi,2024-03-21,26,50.65
1386,3376,pizza point,delhi,281.16,122,2.9,CARD ,2024-06-24,31,48.31
1387,3832,Pizza Point,DELHI,385.88,145,3.9, Card,2024-01-05,47,43.73
1388,3824,BIRYANI HOUSE,CHENNAI,821.11,81,3.3,card ,2024-02-20,30,2.93
1389,2994,Spice Hub , Delhi,760.96,38,4.0,Card ,2024-06-06,55,4.31
1390,3958,food express, Kolkata,494.66,56,1.9, CARD ,2024-06-09,30,38.19
1391,2943,SPICE HUB,HYDERABAD,754.94,147,5.8,upi ,2024-02-19,22,44.94
1392,4621,Biryani House ,MUMBAI,-92.17,102,2.8,cash,2024-01-15,52,1.6
1393,3038,Cafe Delight, Bangalore,697.91,88,1.9,cash,2024-02-28,55,17.43
1394,4490,spice hub,Kolkata,220.31,24,1.8,Cash,2024-05-10,17,8.18
1395,4677,Cafe Delight ,bangalore,941.76,77,0.3, cash ,2024-01-03,21,13.88
1396,2118, Burger Town, Mumbai,233.94,38,4.1,UPI,2024-02-18,51,31.1
1397,4888,BURGER TOWN,hyderabad,286.81,31,1.6,cash ,2024-04-04,54,6.55
1398,2604,Pizza Point,PUNE,640.61,144,5.8,UPI,2024-03-09,53,13.79
1399,3365,burger town,Hyderabad,664.74,20,1.3,UPI,2024-02-22,43,33.89
1400,1235,Food Express,Delhi ,388.42,40,3.2, cash ,2024-01-27,37,30.49
1401,2969, Food Express,DELHI,592.85,103,4.4,CASH ,2024-03-04,52,51.46
1402,1333,Burger Town ,Mumbai,623.84,36,5.2,UPI ,2024-04-22,20,9.03
1403,2908,food express, Bangalore,598.28,123,0.9,cash,2024-02-26,33,22.19
1404,1375,biryani house,kolkata,398.86,89,5.9,CARD ,2024-01-28,26,55.46
1405,4530,CAFE DELIGHT,KOLKATA,626.3,112,5.4,upi ,2024-02-08,23,47.75
1406,2160, Pizza Point,hyderabad,851.59,69,5.8, UPI,2024-05-26,35,35.84
1407,3635,Biryani House ,bangalore,193.63,45,5.1,UPI,2024-04-04,26,46.14
1408,2570,FOOD EXPRESS,Bangalore ,289.98,125,5.3,CASH ,2024-06-26,42,26.9
1409,3560,PIZZA POINT,Hyderabad,506.81,24,3.6,upi ,2024-01-08,44,54.64
1410,2319,Pizza Point , Hyderabad,235.94,89,5.1,UPI,2024-03-10,40,35.98
1411,4391, Biryani House,chennai,49.15,79,3.2,UPI,2024-05-21,34,41.74
1412,3965, Spice Hub,MUMBAI,773.28,127,3.2,upi,2024-05-11,17,39.12
1413,4643,pizza point,Pune,-57.2,98,3.4, UPI,2024-06-09,57,40.37
1414,2855,PIZZA POINT,kolkata,399.4,124,6.0,Cash ,2024-05-19,54,38.46
1415,2372,Biryani House, Pune,689.74,42,0.6,UPI,2024-01-28,59,4.43
1416,4911,cafe delight,kolkata,566.67,106,4.8,upi,2024-06-06,17,36.23
1417,4850,food express, Hyderabad,403.19,121,1.6,CASH,2024-05-18,22,47.0
1418,1872,SPICE HUB,Delhi ,225.64,140,2.2, CARD ,2024-05-07,46,0.02
1419,2252,Cafe Delight , Hyderabad,585.97,122,0.5, Card,2024-06-28,48,53.5
1420,3317, Cafe Delight, Kolkata,252.9,19,2.1,CARD ,2024-04-03,26,57.13
1421,2851,pizza point, Bangalore,566.48,104,5.9,cash ,2024-05-24,55,7.69
1422,3845,BURGER TOWN,mumbai,535.23,132,2.4, cash ,2024-05-24,55,32.1
1423,2314, Burger Town,Bangalore,537.76,147,4.0, Card,2024-04-28,61,6.64
1424,1724,cafe delight, Chennai,339.92,110,0.7,upi,2024-02-28,28,16.98
1425,4236,Biryani House ,Hyderabad ,1008.75,92,5.5,UPI,2024-02-05,25,37.29
1426,3052,FOOD EXPRESS,Hyderabad ,589.55,121,5.0,Card ,2024-06-26,64,18.17
1427,3898, Pizza Point,PUNE,430.32,65,2.3,UPI,2024-02-15,53,21.93
1428,4450, Food Express,Pune ,566.07,7,2.1,CASH,2024-06-13,35,44.77
1429,1077,biryani house, Bangalore,306.38,27,2.6,UPI ,2024-05-29,36,34.5
1430,4481,FOOD EXPRESS,Hyderabad,403.42,75,2.4, upi,2024-02-04,29,31.08
1431,3621,burger town,kolkata,1097.98,126,1.5,Card,2024-05-03,39,19.45
1432,1131,Food Express ,Chennai,308.15,24,5.9,CASH ,2024-05-14,55,42.25
1433,1600,biryani house,kolkata,480.56,95,4.9,Card,2024-01-10,22,25.44
1434,2772,Cafe Delight,Bangalore,385.97,37,1.6, upi,2024-06-08,20,53.93
1435,2065,Cafe Delight, Delhi,240.09,57,5.9,UPI ,2024-05-31,21,36.1
1436,3136,Spice Hub,Delhi ,605.27,130,0.1,card,2024-02-06,55,32.3
1437,3449, Spice Hub,Bangalore ,509.12,22,2.6,upi,2024-05-13,50,48.19
1438,3343,burger town, Chennai,727.76,7,3.4,UPI,2024-03-01,24,29.13
1439,2863,spice hub,bangalore,702.64,65,0.2,cash ,2024-06-28,57,16.76
1440,2318,spice hub,mumbai,725.18,34,1.0,Card ,2024-06-18,16,9.31
1441,1615, Cafe Delight,BANGALORE,270.45,76,1.5, cash ,2024-05-27,54,33.71
1442,4597,Pizza Point,pune,660.24,147,4.3,Card,2024-05-18,35,25.49
1443,3847,Cafe Delight ,Bangalore,666.32,103,5.6, UPI,2024-04-11,21,23.84
1444,4762, Biryani House, Bangalore,244.73,81,3.7,cash,2024-02-23,47,20.96
1445,4708,Spice Hub, Kolkata,420.35,25,3.4,CARD  ,2024-05-27,28,40.3
1446,3469,Cafe Delight ,chennai,135.97,58,3.2,CARD,2024-01-25,54,31.14
1447,2888,Biryani House,delhi,667.41,139,2.1,CASH ,2024-06-10,55,32.23
1448,2046,Spice Hub ,DELHI,666.26,108,5.0,Card ,2024-01-10,36,18.49
1449,1574,FOOD EXPRESS, Pune,857.59,71,3.2,cash ,2024-04-17,52,36.82
1450,3190,CAFE DELIGHT,PUNE,442.8,24,1.4,upi,2024-02-15,27,24.21
1451,1992,Spice Hub ,CHENNAI,612.87,34,0.8,CARD ,2024-01-08,21,46.17
1452,3712, Food Express,MUMBAI,746.93,4,5.9,upi,2024-03-11,30,31.77
1453,3192,Burger Town,Bangalore ,311.53,125,0.1,upi,2024-04-19,36,17.37
1454,2248,Spice Hub ,pune,273.51,87,5.6,Card,2024-04-27,36,8.86
1455,4054,burger town, Delhi,319.28,16,1.3,upi,2024-05-23,43,42.0
1456,1502,Burger Town ,KOLKATA,412.68,39,3.9,CARD,2024-04-16,51,22.27
1457,2997,CAFE DELIGHT,PUNE,282.36,29,1.8,CARD ,2024-02-20,32,3.93
1458,1820,PIZZA POINT,Kolkata,330.04,66,5.2, UPI,2024-01-11,61,54.9
1459,4687,Biryani House,Pune,720.23,72,3.3,upi ,2024-02-26,22,23.2
1460,3151, Pizza Point,Delhi ,475.91,17,0.8,Card ,2024-05-18,38,44.76
