emp_id,age,salary,department,experience_years,last_promotion_year,performance_score,work_hours_per_week,remote_work_ratio,job_satisfaction,left_company,joining_date,bonus,manager_rating,training_hours,city,loan_default_history
E03385,-10,26k,FIN,43,2017,4.0,45,46,8.0,No,,,3,1,Delhi,No
E03386,-6,"25,080",it,37,2016,2.0,45,42,7.0,No,20-03-2024,,5,113,Chennai,No
E03387,0,23k,Operations,,2021,2.0,120,19,2.0,Yes,21-09-2017,,4,194,Delhi,No
E03388,9,9999999,it,ten,2017,1.0,120,54,10.0,No,November 09 2024,2000.0,3,22,Kolkata,No
E03389,104,"88,308",Finance,37,2010,,45,68,8.0,No,32/01/2020,,3,77,Kolkata,No
E03390,107,9999999,FIN,ten,2016,5.0,40,7,4.0,No,2016/03/19,8000.0,2,127,Mumbai,Yes
E03391,,-16678,Information Technology,54,2014,2.0,60,41,3.0,No,25-02-2025,1000.0,1,0,Bangalore,No
E03392,109,9999999,Sales,43,2015,2.0,35,96,7.0,No,November 01 2020,,1,52,Chennai,Yes
E03393,57,"70,959",Sales,ten,2022,,120,65,9.0,No,32/01/2020,8000.0,2,183,Pune,Yes
E03394,thirty,-5931,Information Technology,44,2020,5.0,45,96,9.0,No,05-01-2017,5000.0,4,132,Bangalore,No
E03395,thirty,"27,713",Information Technology,,2010,2.0,120,9,6.0,No,,,1,168,,Yes
E03396,-6,₹116038,Sales,13,2012,1.0,50,59,7.0,No,32/01/2020,8000.0,2,98,,Yes
E03397,5,78764,IT,ten,2016,1.0,45,97,10.0,No,32/01/2020,0.0,4,27,Kolkata,No
E03398,120,"70,412",Information Technology,,2015,,10,9,1.0,No,2024/12/26,2000.0,3,0,,Yes
E03399,55,₹67035,Finance,39,2013,1.0,50,41,,No,32/01/2020,8000.0,1,8,Pune,No
E03400,,9999999,Finance,10,2015,3.0,45,99,8.0,No,July 14 2020,,3,8,,Yes
E03401,,61k,FIN,,2015,,10,23,10.0,Yes,15-11-2020,2000.0,1,86,Bangalore,Yes
E03402,41,-45823,IT,,2018,3.0,120,54,7.0,No,,0.0,5,72,,Yes
E03403,91,"29,582",Operations,45,2024,3.0,45,11,1.0,No,2022/02/21,,4,163,Delhi,Yes
E03404,,45472,Sales,,2021,2.0,50,86,8.0,No,32/01/2020,,3,182,,Yes
E03405,23,-14846,Information Technology,ten,2013,5.0,60,81,5.0,No,16-06-2023,,3,68,Bangalore,No
E03406,112,51k,,43,2020,,60,7,,No,November 30 2023,,1,172,Pune,No
E03407,,-44386,Finance,,2022,,60,92,1.0,No,,1000.0,1,178,Pune,Yes
E03408,,-31639,FIN,ten,2013,5.0,35,7,1.0,Yes,September 02 2022,,3,140,Delhi,Yes
E03409,thirty,-43295,Human Resource,,2010,,60,29,,No,08-04-2017,,2,191,Kolkata,Yes
E03410,81,"34,127",Finance,46,2013,,50,97,10.0,Yes,October 11 2017,8000.0,4,128,Bangalore,Yes
E03411,7,-4326,Human Resource,47,2013,3.0,60,12,7.0,No,32/01/2020,0.0,1,7,Pune,No
E03412,99,142628,Information Technology,53,2015,1.0,40,51,8.0,Yes,November 26 2022,2000.0,5,156,Kolkata,No
E03413,,9999999,FIN,0,2019,5.0,50,61,,No,32/01/2020,0.0,1,77,Chennai,No
E03414,3,-13094,Information Technology,60,2023,1.0,10,99,8.0,No,17-04-2017,,1,185,Pune,No
E03415,-10,"66,301",Information Technology,50,2023,,40,44,10.0,No,2016/02/11,,1,1,Chennai,Yes
E03416,32,73k,IT,,2010,,60,56,3.0,No,32/01/2020,,3,95,Mumbai,No
E03417,,-32523,Operations,ten,2017,1.0,10,53,2.0,No,July 21 2025,0.0,4,200,Mumbai,Yes
E03418,,"55,900",FIN,19,2011,3.0,35,39,7.0,No,32/01/2020,,5,178,Mumbai,Yes
E03419,,-46470,Information Technology,ten,2020,5.0,120,63,4.0,No,03-03-2024,,2,70,Mumbai,No
E03420,10,9999999,it,58,2012,5.0,10,68,,No,32/01/2020,,4,92,Pune,Yes
E03421,,₹114875,Human Resource,ten,2020,4.0,50,5,10.0,No,06-02-2019,,4,176,Bangalore,Yes
E03422,thirty,₹95071,Human Resource,ten,2012,4.0,40,71,4.0,No,March 16 2026,,1,54,Mumbai,No
E03423,83,"73,285",it,45,2012,,60,31,7.0,No,,,4,109,Chennai,Yes
E03424,26,151611,Sales,,2010,,45,78,,No,32/01/2020,,1,26,Delhi,No
E03425,-3,"30,669",Sales,17,2022,3.0,40,84,9.0,No,,5000.0,3,12,Kolkata,No
E03426,84,₹121168,Information Technology,,2017,1.0,40,34,8.0,No,2025/05/03,,3,163,Kolkata,Yes
E03427,thirty,73k,,52,2011,,10,28,,No,November 01 2024,8000.0,4,76,Chennai,Yes
E03428,38,-33570,Human Resource,ten,2011,1.0,60,20,1.0,No,12-09-2021,,1,93,Delhi,Yes
E03429,57,9999999,Finance,ten,2019,4.0,10,29,,No,12-03-2024,,2,125,Chennai,No
E03430,,₹107390,Operations,,2018,5.0,50,21,7.0,No,June 21 2016,8000.0,1,113,,No
E03431,-3,177731,it,57,2017,,60,83,4.0,No,32/01/2020,,4,37,Pune,Yes
E03432,,₹60494,,8,2021,2.0,45,17,7.0,No,2016/08/15,,4,47,Chennai,No
E03433,,56k,Sales,ten,2021,1.0,120,20,9.0,No,December 23 2017,,2,40,Chennai,Yes
E03434,114,₹58485,HR,ten,2015,3.0,40,63,9.0,No,,0.0,2,194,Pune,Yes
E03435,10,9999999,Information Technology,,2013,5.0,40,30,7.0,No,August 13 2020,8000.0,1,35,Kolkata,Yes
E03436,,"63,135",Information Technology,58,2021,1.0,35,3,3.0,Yes,32/01/2020,,5,80,Delhi,Yes
E03437,-2,83k,Information Technology,,2013,3.0,10,70,9.0,No,32/01/2020,0.0,1,101,Chennai,No
E03438,,67k,Operations,13,2022,5.0,10,50,,No,,,2,149,Delhi,No
E03439,43,160560,,32,2017,,50,44,1.0,Yes,2026/03/15,,1,164,Kolkata,No
E03440,93,9999999,,ten,2011,5.0,35,59,,Yes,July 19 2015,,2,3,Kolkata,No
E03441,,31k,,2,2015,2.0,50,27,2.0,No,32/01/2020,5000.0,3,126,,Yes
E03442,-4,144480,FIN,,2019,,10,51,6.0,No,2020/10/14,2000.0,2,46,,Yes
E03443,8,43k,it,24,2023,5.0,60,2,8.0,No,December 24 2020,1000.0,1,44,Mumbai,Yes
E03444,36,176735,Human Resource,,2014,4.0,60,89,4.0,Yes,32/01/2020,,5,159,Kolkata,Yes
E03445,6,-34512,Information Technology,50,2018,,50,68,1.0,No,25-03-2019,2000.0,5,23,Delhi,No
E03446,-5,-20473,FIN,52,2011,3.0,40,20,,No,32/01/2020,,4,182,Chennai,No
E03447,41,"37,248",Human Resource,51,2012,,60,64,7.0,No,November 12 2018,,1,178,Kolkata,No
E03448,-6,"63,141",Operations,,2024,5.0,10,70,,No,2018/04/23,1000.0,4,181,Chennai,Yes
E03449,,₹78282,IT,43,2018,,120,86,7.0,No,2019/01/10,5000.0,3,46,Pune,Yes
E03450,19,₹78778,IT,,2016,,60,90,6.0,No,27-05-2016,1000.0,2,115,Mumbai,No
E03451,27,₹116533,Sales,13,2020,,120,92,2.0,No,21-03-2020,0.0,2,127,,No
E03452,2,₹113733,FIN,42,2012,,60,92,,No,April 19 2022,5000.0,5,190,Kolkata,No
E03453,117,9999999,Information Technology,54,2019,3.0,50,41,1.0,No,32/01/2020,,3,87,Kolkata,Yes
E03454,112,9999999,IT,24,2017,5.0,40,17,1.0,No,29-07-2020,,1,3,Bangalore,Yes
E03455,32,"63,205",IT,19,2021,5.0,120,19,,No,23-10-2022,5000.0,1,76,Kolkata,No
E03456,,39k,,,2014,1.0,45,67,4.0,No,32/01/2020,0.0,2,39,Bangalore,No
E03457,,49328,Information Technology,ten,2019,2.0,45,34,5.0,No,June 07 2017,,5,158,Chennai,No
E03458,,₹137123,Human Resource,59,2018,2.0,50,77,5.0,No,30-07-2016,2000.0,5,127,Pune,Yes
E03459,thirty,9999999,Sales,60,2023,2.0,10,88,,No,32/01/2020,0.0,2,75,Pune,Yes
E03460,1,94967,Operations,ten,2020,3.0,40,76,2.0,No,02-11-2019,,3,166,Pune,No
E03461,116,60k,Sales,,2010,,40,58,1.0,No,September 01 2017,,5,80,Delhi,No
E03462,89,9999999,Operations,42,2024,,40,36,5.0,No,05-09-2019,0.0,2,129,Mumbai,No
E03463,thirty,24k,Finance,ten,2020,4.0,60,68,8.0,No,,,5,170,,No
E03464,thirty,30k,Operations,28,2019,4.0,35,80,6.0,Yes,2018/06/28,,1,163,,No
E03465,,₹93975,Operations,ten,2014,2.0,35,11,,No,March 27 2024,0.0,3,170,Chennai,Yes
E03466,thirty,-24467,FIN,,2020,2.0,50,41,1.0,No,32/01/2020,,5,117,,No
E03467,120,56k,,,2017,5.0,120,71,9.0,No,20-04-2021,,1,83,Chennai,Yes
E03468,,84k,it,ten,2017,3.0,50,87,5.0,No,July 10 2019,1000.0,4,143,Delhi,No
E03469,thirty,9999999,Human Resource,ten,2023,5.0,40,10,,No,2021/01/13,8000.0,5,105,Kolkata,No
E03470,,₹23927,Sales,ten,2010,1.0,60,11,,No,September 23 2016,,5,44,Delhi,No
E03471,38,-11416,HR,ten,2016,,50,46,2.0,No,21-12-2015,8000.0,5,136,Mumbai,Yes
E03472,,9999999,IT,53,2024,1.0,60,77,9.0,No,2017/07/05,5000.0,3,12,Chennai,Yes
E03473,-9,9999999,it,ten,2019,5.0,50,73,10.0,No,2020/04/05,0.0,5,6,Kolkata,No
E03474,60,"51,946",FIN,34,2016,2.0,10,93,4.0,No,,8000.0,5,190,Pune,No
E03475,-6,28k,IT,,2010,1.0,50,19,9.0,No,2023/12/02,,5,51,Kolkata,Yes
E03476,23,"51,437",Sales,,2020,4.0,10,41,9.0,No,2021/09/01,,5,90,Delhi,No
E03477,-7,₹58688,Information Technology,4,2020,,10,43,9.0,No,08-09-2017,,1,42,Pune,No
E03478,,₹39254,IT,32,2024,,35,78,10.0,No,13-04-2023,8000.0,5,92,Bangalore,Yes
E03479,-9,9999999,it,ten,2012,,45,79,6.0,No,December 26 2020,,1,182,Kolkata,No
E03480,-7,-24288,Information Technology,ten,2018,5.0,60,64,1.0,No,32/01/2020,5000.0,4,53,Mumbai,No
E03481,48,"32,236",IT,ten,2018,1.0,10,86,3.0,No,,1000.0,3,154,Kolkata,No
E03482,thirty,₹114362,Finance,ten,2014,,40,23,1.0,No,,1000.0,1,130,Chennai,No
E03483,101,"20,565",Operations,,2019,,50,16,8.0,No,,2000.0,3,146,Kolkata,Yes
E03484,25,60k,,15,2020,2.0,35,23,,No,December 04 2021,,5,128,Pune,Yes
E03485,-9,₹148027,FIN,ten,2011,,60,21,2.0,No,,,5,122,Kolkata,Yes
E03486,0,-37233,IT,18,2021,4.0,40,1,,No,July 01 2017,,2,50,Chennai,Yes
E03487,,"26,637",Sales,,2015,,40,66,10.0,No,,,3,156,,No
E03488,thirty,179220,Sales,,2024,,120,7,3.0,No,,8000.0,5,63,Mumbai,Yes
E03489,3,9999999,IT,,2014,1.0,10,54,2.0,Yes,2021/12/08,5000.0,5,69,Chennai,Yes
E03490,thirty,"50,744",Sales,42,2014,2.0,50,35,,No,,,2,30,,Yes
E03491,,₹94440,Operations,48,2010,5.0,35,25,5.0,Yes,October 16 2020,,1,4,Mumbai,No
E03492,100,₹48715,HR,9,2010,,120,72,9.0,No,,2000.0,4,4,Pune,No
E03493,-4,81k,it,,2014,2.0,45,44,4.0,No,2020/07/24,1000.0,1,2,Bangalore,No
E03494,thirty,"70,115",Information Technology,8,2015,2.0,45,17,10.0,No,October 26 2023,,3,63,Bangalore,No
E03495,104,9999999,Information Technology,43,2021,5.0,120,46,8.0,No,,,4,193,Delhi,Yes
E03496,-10,₹107651,Information Technology,,2021,5.0,10,50,,No,February 15 2023,1000.0,4,175,,Yes
E03497,55,₹106185,FIN,,2024,4.0,40,1,9.0,No,32/01/2020,0.0,4,52,Pune,Yes
E03498,18,"58,191",HR,ten,2024,2.0,35,64,,No,27-07-2017,,3,36,Mumbai,Yes
E03499,116,"20,408",FIN,16,2021,1.0,35,34,,No,March 18 2018,,4,63,Mumbai,Yes
E03500,-4,-47345,Information Technology,30,2013,3.0,35,19,7.0,No,2018/10/23,5000.0,3,145,Chennai,No
E03501,,-45889,it,31,2020,,120,74,5.0,No,December 15 2024,,4,120,Delhi,No
E03502,110,"55,816",Human Resource,46,2011,,35,32,3.0,No,2025/08/22,5000.0,5,19,Chennai,No
E03503,85,9999999,Finance,,2012,4.0,120,34,9.0,No,,,3,144,Pune,Yes
E03504,60,-25674,Finance,,2012,4.0,40,7,3.0,No,32/01/2020,0.0,3,197,Mumbai,No
E03505,,9999999,Information Technology,,2013,3.0,45,0,,No,April 18 2024,5000.0,4,10,Chennai,No
E03506,56,"86,426",Finance,,2011,2.0,120,35,9.0,No,May 30 2018,2000.0,5,94,Kolkata,Yes
E03507,114,42k,Human Resource,,2011,,35,41,,No,32/01/2020,1000.0,2,59,,No
E03508,114,46k,it,,2018,1.0,50,36,5.0,No,August 26 2018,,3,165,Bangalore,Yes
E03509,-5,48973,Human Resource,ten,2013,1.0,50,85,4.0,No,32/01/2020,0.0,4,142,Kolkata,No
E03510,108,"74,707",IT,15,2013,,35,31,10.0,No,,8000.0,3,119,Delhi,Yes
E03511,120,33k,Information Technology,44,2017,5.0,60,58,,No,32/01/2020,2000.0,4,194,Mumbai,Yes
E03512,46,9999999,Sales,26,2021,,40,3,,No,,,4,192,Kolkata,Yes
E03513,18,109581,Operations,ten,2016,2.0,50,75,7.0,No,2022/09/13,,2,92,Pune,No
E03514,,61k,,ten,2024,,35,35,6.0,Yes,2022/03/26,0.0,4,146,Bangalore,Yes
E03515,81,112817,Sales,42,2018,5.0,120,79,10.0,No,24-06-2019,0.0,4,189,Mumbai,Yes
E03516,38,₹76448,it,ten,2015,,40,88,3.0,No,32/01/2020,,1,55,Chennai,No
E03517,21,9999999,Human Resource,ten,2020,4.0,60,2,,No,32/01/2020,,5,170,Delhi,Yes
E03518,thirty,₹84458,,,2018,,40,90,,Yes,32/01/2020,2000.0,3,113,Delhi,Yes
E03519,-8,175620,Sales,ten,2024,4.0,60,87,,No,20-05-2022,5000.0,3,56,Mumbai,No
E03520,thirty,-11085,Information Technology,ten,2019,1.0,40,4,2.0,No,February 09 2019,0.0,1,100,Delhi,Yes
E03521,thirty,"58,860",Information Technology,ten,2018,1.0,50,50,,No,2025/11/26,,1,63,Bangalore,No
E03522,39,"42,624",Information Technology,,2019,5.0,35,78,,No,,,2,122,Bangalore,Yes
E03523,thirty,9999999,Human Resource,ten,2014,1.0,10,82,4.0,No,24-04-2023,,5,3,Pune,No
E03524,thirty,47k,,10,2016,2.0,40,87,10.0,No,05-10-2020,,4,107,Pune,Yes
E03525,,141847,Operations,11,2021,,50,9,6.0,No,01-06-2019,,3,84,Mumbai,Yes
E03526,119,"41,815",it,39,2019,,45,15,6.0,No,March 23 2016,5000.0,5,113,Chennai,No
E03527,,"59,135",FIN,60,2024,2.0,35,21,4.0,No,September 08 2018,,3,58,Kolkata,No
E03528,,77744,Finance,,2010,,60,8,,No,07-12-2024,,5,117,Bangalore,No
E03529,thirty,-35725,IT,ten,2011,4.0,45,14,,No,01-08-2022,8000.0,2,180,,No
E03530,88,9999999,FIN,ten,2016,4.0,10,95,3.0,No,17-03-2026,0.0,3,97,Mumbai,Yes
E03531,-6,9999999,Finance,50,2022,5.0,50,21,2.0,No,32/01/2020,8000.0,4,150,Pune,Yes
E03532,60,-17338,HR,ten,2020,2.0,120,28,6.0,Yes,25-11-2017,,1,110,Pune,Yes
E03533,thirty,-20988,,23,2011,2.0,50,18,10.0,No,July 17 2023,,5,122,Kolkata,No
E03534,,63874,Information Technology,30,2020,5.0,40,89,5.0,No,2019/05/06,,2,142,Kolkata,No
E03535,35,₹141795,Sales,,2012,5.0,120,3,2.0,No,32/01/2020,,2,28,Pune,Yes
E03536,,9999999,,,2013,3.0,10,95,5.0,No,32/01/2020,8000.0,3,67,Delhi,No
E03537,,9999999,,,2023,,35,8,,No,32/01/2020,0.0,2,62,Kolkata,Yes
E03538,38,₹112091,FIN,,2019,,120,68,2.0,No,,,3,179,Mumbai,No
E03539,55,"43,953",,ten,2014,3.0,10,83,9.0,No,,5000.0,2,16,Bangalore,No
E03540,thirty,9999999,Human Resource,39,2011,4.0,120,46,2.0,No,August 31 2023,,3,1,Delhi,No
E03541,50,85522,FIN,,2018,,120,18,10.0,No,32/01/2020,0.0,1,177,Pune,Yes
E03542,85,₹24842,it,ten,2019,2.0,50,23,10.0,Yes,2017/09/04,5000.0,2,117,Kolkata,No
E03543,104,₹118234,Information Technology,ten,2012,,35,78,,No,May 16 2020,,2,46,Pune,Yes
E03544,-8,₹105090,,19,2014,,60,19,2.0,No,2018/08/11,1000.0,4,178,,No
E03545,35,₹23845,IT,ten,2018,5.0,40,100,,No,05-06-2020,5000.0,5,152,Kolkata,No
E03546,97,-33598,IT,52,2011,2.0,50,86,5.0,No,February 16 2025,0.0,4,24,Pune,Yes
E03547,-1,"85,265",,31,2016,5.0,60,54,4.0,Yes,August 31 2020,,5,139,Delhi,No
E03548,119,31k,Finance,ten,2010,5.0,40,46,,No,May 20 2025,8000.0,3,175,Chennai,No
E03549,6,9999999,Finance,17,2010,,45,25,7.0,No,32/01/2020,2000.0,2,171,Bangalore,No
E03550,,₹103490,Finance,50,2013,,35,72,,No,February 25 2025,8000.0,5,107,Pune,No
E03551,thirty,9999999,Finance,43,2022,4.0,120,82,7.0,No,2019/07/28,,5,70,Bangalore,No
E03552,thirty,48k,FIN,ten,2014,2.0,45,18,5.0,No,July 07 2022,5000.0,5,186,Delhi,Yes
E03553,thirty,₹36028,Finance,,2022,3.0,120,27,5.0,No,May 24 2022,,3,150,Mumbai,No
E03554,thirty,₹131078,Human Resource,21,2014,2.0,40,65,,No,,,1,110,Kolkata,No
E03555,54,-42972,FIN,ten,2012,3.0,120,44,9.0,No,,5000.0,1,100,,Yes
E03556,95,-25972,IT,ten,2020,5.0,60,71,5.0,No,,,5,136,Kolkata,Yes
E03557,99,9999999,,,2021,,10,98,5.0,No,April 12 2020,1000.0,3,80,Bangalore,No
E03558,1,-1578,FIN,,2012,2.0,120,91,1.0,No,July 10 2024,,2,178,Bangalore,Yes
E03559,,-25028,Sales,46,2021,,35,83,,No,,,2,89,,No
E03560,1,166867,IT,,2021,,45,32,,No,2024/06/30,5000.0,5,72,,No
E03561,87,₹85233,Information Technology,,2024,3.0,60,96,,No,32/01/2020,,1,47,Mumbai,No
E03562,32,"54,486",Operations,17,2019,1.0,50,95,1.0,Yes,2026/02/19,8000.0,2,180,Delhi,No
E03563,22,145437,Finance,,2024,4.0,45,86,,No,,2000.0,1,135,Kolkata,Yes
E03564,-3,-45790,Finance,0,2010,3.0,50,51,8.0,No,November 22 2024,0.0,3,100,,Yes
E03565,thirty,9999999,Operations,,2012,5.0,35,24,,No,July 02 2020,,2,14,Pune,Yes
E03566,33,128706,Finance,52,2012,,40,97,6.0,No,October 31 2025,,5,36,Delhi,Yes
E03567,39,₹132179,IT,47,2016,3.0,45,63,9.0,No,July 24 2019,,4,61,Bangalore,Yes
E03568,,"71,294",Operations,29,2023,5.0,35,71,7.0,No,32/01/2020,,2,114,Chennai,Yes
E03569,thirty,9999999,Operations,12,2019,5.0,50,1,,No,32/01/2020,,4,160,Delhi,Yes
E03570,thirty,123430,,33,2018,,35,76,2.0,Yes,December 24 2021,8000.0,5,67,Chennai,No
E03571,120,88189,HR,18,2016,4.0,45,78,,No,2024/12/02,,4,129,Kolkata,No
E03572,-10,105004,it,,2018,,120,91,4.0,No,13-04-2025,,5,90,Delhi,Yes
E03573,-2,48k,Finance,10,2020,,40,59,,No,01-05-2019,,2,173,Delhi,Yes
E03574,112,79729,,51,2011,,35,12,,No,30-12-2017,,3,144,Chennai,No
E03575,thirty,157826,it,31,2023,2.0,35,58,,No,,1000.0,2,159,Bangalore,No
E03576,,9999999,HR,6,2013,5.0,45,33,,No,32/01/2020,1000.0,1,141,,Yes
E03577,2,"67,236",Operations,46,2019,,60,19,,No,32/01/2020,,1,157,Bangalore,Yes
E03578,-3,9999999,Operations,60,2022,1.0,120,7,4.0,No,May 31 2021,,3,128,Mumbai,No
E03579,thirty,₹56147,Finance,19,2010,2.0,50,88,5.0,Yes,June 03 2024,1000.0,2,44,Pune,No
E03580,-10,88072,Operations,ten,2022,1.0,35,30,,No,2018/09/24,,3,130,Mumbai,Yes
E03581,thirty,"87,136",IT,34,2019,2.0,120,25,2.0,Yes,2019/07/30,5000.0,1,75,Bangalore,No
E03582,thirty,-22795,it,20,2022,4.0,40,38,5.0,No,32/01/2020,8000.0,4,6,Chennai,No
E03583,83,₹103939,Finance,ten,2019,1.0,60,1,,No,18-01-2025,1000.0,3,164,Bangalore,No
E03584,24,9999999,,49,2023,,45,9,3.0,Yes,,,3,142,Delhi,Yes
E03585,2,"76,504",Operations,ten,2018,1.0,40,95,,No,,,5,152,Mumbai,Yes
E03586,111,-38768,FIN,,2021,1.0,60,6,4.0,No,32/01/2020,,4,101,Pune,Yes
E03587,20,74k,Human Resource,60,2023,,60,70,,No,August 07 2017,0.0,5,190,Bangalore,No
E03588,thirty,104713,HR,ten,2018,5.0,120,12,4.0,No,,,5,184,,No
E03589,-3,"60,283",HR,42,2021,,50,72,1.0,Yes,,,1,146,Pune,No
E03590,46,₹144737,IT,ten,2011,5.0,35,57,,No,2017/10/02,,3,155,Bangalore,Yes
E03591,115,"77,535",HR,51,2015,5.0,10,63,3.0,No,32/01/2020,,5,86,Chennai,No
E03592,45,-24587,,44,2011,4.0,45,2,,No,28-01-2017,5000.0,3,169,Mumbai,Yes
E03593,,138202,Operations,,2016,1.0,45,54,9.0,No,32/01/2020,1000.0,2,98,Kolkata,No
E03594,-6,₹139573,Sales,42,2020,,50,66,7.0,No,08-04-2021,8000.0,3,66,,No
E03595,40,₹78935,Operations,42,2017,,10,32,4.0,No,2021/01/19,2000.0,4,18,Mumbai,No
E03596,thirty,79k,it,24,2015,3.0,45,22,,No,,5000.0,2,154,Chennai,Yes
E03597,thirty,"25,981",IT,27,2013,1.0,120,46,1.0,No,04-08-2023,,5,27,Mumbai,Yes
E03598,-9,81k,Information Technology,49,2014,,40,88,6.0,No,April 03 2018,1000.0,2,124,Bangalore,No
E03599,,36k,FIN,43,2024,,35,43,,No,July 07 2022,8000.0,4,99,Bangalore,Yes
E03600,,9999999,FIN,ten,2011,,40,86,3.0,No,June 30 2017,0.0,5,157,Mumbai,No
E03601,,92955,Finance,24,2022,2.0,50,76,,No,12-09-2024,,2,53,Delhi,No
E03602,,₹93301,,,2013,3.0,40,49,,No,2021/10/05,5000.0,2,34,Delhi,No
E03603,96,₹125178,it,60,2015,2.0,60,34,10.0,No,December 23 2019,5000.0,1,50,Bangalore,Yes
E03604,2,"75,095",it,,2013,,40,75,2.0,No,November 15 2019,8000.0,5,39,Delhi,No
E03605,4,₹77581,Operations,,2016,,40,68,,No,2023/08/13,,2,121,,Yes
E03606,,-29388,Information Technology,53,2014,2.0,45,51,4.0,No,,0.0,4,89,Chennai,No
E03607,33,128348,,16,2016,5.0,60,79,6.0,No,January 08 2017,,1,1,Bangalore,No
E03608,,9999999,HR,ten,2016,,120,29,10.0,No,14-02-2020,2000.0,4,48,,Yes
E03609,1,53k,HR,ten,2011,3.0,60,2,2.0,No,25-04-2024,,3,189,,No
E03610,thirty,9999999,IT,9,2023,4.0,60,17,1.0,No,08-01-2021,0.0,5,71,Bangalore,No
E03611,106,9999999,Sales,60,2019,1.0,120,86,9.0,Yes,June 17 2017,,4,67,Mumbai,Yes
E03612,-10,"54,299",Information Technology,46,2021,2.0,35,62,4.0,No,2025/08/06,8000.0,4,45,Pune,No
E03613,thirty,55k,Human Resource,,2022,2.0,35,17,,No,April 15 2015,0.0,1,143,Chennai,Yes
E03614,thirty,9999999,Information Technology,18,2024,2.0,35,21,7.0,No,32/01/2020,,3,158,Delhi,No
E03615,40,78k,Operations,,2014,5.0,35,9,10.0,No,,,2,116,Delhi,Yes
E03616,thirty,53317,Sales,ten,2014,,35,2,7.0,No,28-12-2019,2000.0,5,111,Mumbai,Yes
E03617,81,51852,Information Technology,47,2011,5.0,120,35,2.0,No,05-09-2017,8000.0,3,82,Mumbai,No
E03618,46,56k,Human Resource,ten,2023,3.0,35,72,10.0,Yes,,,3,21,Delhi,No
E03619,thirty,9999999,it,59,2022,5.0,40,20,,No,32/01/2020,0.0,1,11,Kolkata,No
E03620,100,-45979,Operations,22,2014,,120,60,7.0,No,June 27 2022,0.0,5,117,Kolkata,Yes
E03621,115,"63,046",FIN,35,2021,1.0,50,61,8.0,No,,,1,195,Chennai,No
E03622,-5,₹31590,Sales,ten,2016,,60,28,,No,06-12-2021,,2,111,Bangalore,No
E03623,5,₹49170,HR,,2019,,40,71,,No,October 22 2023,,4,156,,Yes
E03624,103,27506,FIN,,2013,,45,54,2.0,No,,0.0,4,96,Bangalore,No
E03625,-2,76586,IT,,2022,4.0,45,6,9.0,No,32/01/2020,,4,194,Bangalore,Yes
E03626,,79k,FIN,43,2014,1.0,50,40,,No,2016/06/21,,2,174,,Yes
E03627,-8,9999999,Finance,,2024,2.0,45,49,,No,,8000.0,3,37,Pune,Yes
E03628,,48k,HR,ten,2010,,35,7,9.0,No,,0.0,1,4,Kolkata,Yes
E03629,44,31k,it,ten,2015,5.0,45,61,4.0,No,June 15 2017,,2,112,Bangalore,No
E03630,-10,9999999,IT,,2020,3.0,10,24,2.0,No,,,3,101,,Yes
E03631,26,129325,Human Resource,43,2012,,10,91,9.0,No,27-03-2017,,3,60,Kolkata,Yes
E03632,56,68k,Human Resource,36,2015,1.0,60,34,,No,20-12-2020,1000.0,3,21,Mumbai,Yes
E03633,28,-41114,Operations,,2017,,45,85,1.0,No,32/01/2020,,4,132,Chennai,No
E03634,thirty,197083,Operations,58,2021,3.0,120,85,,No,26-05-2020,5000.0,5,159,Bangalore,No
E03635,,9999999,HR,ten,2014,,120,14,7.0,No,October 25 2018,8000.0,4,86,Chennai,No
E03636,20,"63,252",Sales,,2017,,60,0,,No,12-11-2019,,1,171,Delhi,No
E03637,,28058,IT,46,2012,,120,87,9.0,No,September 13 2019,1000.0,2,177,Bangalore,No
E03638,60,190640,HR,54,2011,,60,12,,No,March 14 2019,5000.0,1,119,,No
E03639,thirty,137962,Finance,ten,2023,4.0,120,66,8.0,No,2016/10/04,1000.0,3,85,Chennai,Yes
E03640,95,169358,,59,2023,,40,64,5.0,No,23-04-2016,2000.0,5,142,Kolkata,Yes
E03641,thirty,"43,415",Finance,ten,2020,2.0,35,61,,No,2022/08/09,,3,126,Pune,No
E03642,thirty,9999999,FIN,38,2013,,50,24,,No,32/01/2020,1000.0,4,12,,No
E03643,110,"31,943",Information Technology,,2015,4.0,120,0,7.0,No,32/01/2020,1000.0,4,25,,No
E03644,22,57k,HR,55,2021,,50,99,,No,,,2,141,Pune,Yes
E03645,-9,9999999,Information Technology,47,2012,5.0,10,92,,No,,,2,197,Pune,No
E03646,106,51k,Operations,,2022,,40,80,,No,,,3,36,Chennai,Yes
E03647,118,11684,FIN,30,2022,1.0,60,26,4.0,No,July 08 2017,,5,15,Bangalore,No
E03648,32,68k,Finance,,2019,4.0,120,97,7.0,No,,,5,113,Chennai,Yes
E03649,55,9999999,Sales,28,2021,,10,37,,No,,,5,134,Mumbai,No
E03650,thirty,47k,it,,2018,1.0,35,33,2.0,No,05-12-2020,2000.0,1,115,Pune,Yes
E03651,,60k,FIN,31,2020,,45,16,8.0,No,,,2,89,Chennai,No
E03652,thirty,₹94788,HR,ten,2022,4.0,45,32,4.0,No,2019/05/24,,5,72,Mumbai,Yes
