age,salary,experience,city,education,purchased
64.0,64860.0,19.0,Mumbai,PostGraduate,0
41.0,68087.0,20.0,Bangalore,Graduate,1
38.0,38545.0,1.0,Mumbai,Graduate,0
,55262.0,20.0,Bangalore,Graduate,1
40.0,66386.0,25.0,Mumbai,PostGraduate,0
66.0,72543.0,17.0,Chennai,Graduate,1
55.0,27371.0,12.0,Kolkata,Graduate,0
64.0,49957.0,0.0,Mumbai,PostGraduate,1
25.0,47162.0,23.0,Chennai,School,1
24.0,73863.0,1.0,Bangalore,School,1
19.0,16860.0,0.0,Mumbai,PostGraduate,1
47.0,34290.0,24.0,Delhi,PostGraduate,0
30.0,71495.0,21.0,Kolkata,PostGraduate,0
40.0,42954.0,8.0,Chennai,Graduate,0
46.0,30478.0,27.0,Delhi,Graduate,0
55.0,72681.0,20.0,Mumbai,Graduate,1
54.0,28523.0,6.0,Kolkata,PostGraduate,1
37.0,65331.0,21.0,Chennai,PostGraduate,1
50.0,26596.0,18.0,Chennai,School,0
46.0,28362.0,,Mumbai,School,0
67.0,53002.0,27.0,Bangalore,Graduate,0
32.0,37275.0,17.0,Bangalore,PostGraduate,0
40.0,54085.0,21.0,Delhi,School,0
59.0,77031.0,20.0,Kolkata,,0
,47675.0,22.0,Chennai,PostGraduate,0
54.0,74417.0,5.0,Mumbai,PostGraduate,0
46.0,54864.0,2.0,Kolkata,Graduate,1
62.0,64338.0,24.0,Delhi,PostGraduate,0
25.0,14702.0,11.0,Chennai,Graduate,1
39.0,59545.0,20.0,Delhi,PostGraduate,0
46.0,57241.0,,Bangalore,Graduate,1
19.0,44599.0,6.0,Mumbai,PostGraduate,1
58.0,78433.0,29.0,Bangalore,PostGraduate,0
66.0,42602.0,,Delhi,,0
67.0,25867.0,20.0,Kolkata,PostGraduate,1
62.0,61729.0,26.0,Bangalore,Graduate,0
18.0,28645.0,2.0,Bangalore,PostGraduate,0
61.0,51149.0,20.0,Kolkata,Graduate,1
,70098.0,22.0,Delhi,,1
69.0,57477.0,7.0,Delhi,School,0
,46289.0,22.0,Chennai,PostGraduate,0
,44733.0,4.0,Kolkata,PostGraduate,0
,68980.0,2.0,Delhi,Graduate,0
44.0,31701.0,21.0,Kolkata,PostGraduate,0
64.0,61626.0,9.0,Mumbai,School,0
52.0,,24.0,,,0
23.0,58152.0,,Kolkata,,0
62.0,46430.0,27.0,Bangalore,Graduate,0
61.0,47599.0,21.0,Mumbai,PostGraduate,1
36.0,213970.0,22.0,Delhi,Graduate,0
35.0,,6.0,Chennai,School,0
18.0,51767.0,4.0,Delhi,Graduate,0
,60192.0,26.0,Kolkata,School,1
44.0,74162.0,13.0,Bangalore,PostGraduate,0
24.0,20652.0,10.0,Kolkata,Graduate,1
61.0,13414.0,7.0,Kolkata,,0
,74451.0,2.0,,PostGraduate,0
46.0,50857.0,5.0,Bangalore,PostGraduate,0
48.0,51643.0,16.0,Bangalore,PostGraduate,0
61.0,57519.0,11.0,Mumbai,PostGraduate,0
60.0,47197.0,,Delhi,Graduate,1
53.0,79627.0,23.0,Mumbai,School,1
36.0,57377.0,10.0,Bangalore,School,1
23.0,43286.0,10.0,Kolkata,School,1
42.0,44627.0,26.0,Mumbai,School,1
48.0,47847.0,15.0,Delhi,Graduate,1
26.0,38343.0,,Kolkata,PostGraduate,1
,75342.0,,Bangalore,School,0
27.0,51859.0,12.0,Bangalore,School,1
54.0,32442.0,3.0,Chennai,PostGraduate,0
44.0,,18.0,Bangalore,PostGraduate,1
30.0,71586.0,17.0,Delhi,School,0
58.0,65912.0,28.0,Delhi,PostGraduate,0
19.0,38603.0,17.0,Mumbai,,1
67.0,33364.0,22.0,Delhi,PostGraduate,1
38.0,71410.0,0.0,Kolkata,Graduate,0
50.0,25635.0,2.0,Kolkata,Graduate,0
41.0,55564.0,,Chennai,School,0
61.0,41472.0,9.0,Kolkata,School,0
59.0,69705.0,,Mumbai,Graduate,1
51.0,34179.0,18.0,Mumbai,School,0
,38053.0,0.0,Delhi,PostGraduate,0
19.0,59255.0,12.0,Bangalore,School,1
47.0,61933.0,2.0,Kolkata,PostGraduate,0
39.0,70394.0,12.0,Mumbai,School,0
63.0,57094.0,19.0,Kolkata,School,1
28.0,,0.0,Kolkata,School,0
60.0,65737.0,19.0,Delhi,PostGraduate,1
34.0,29441.0,8.0,Delhi,School,1
53.0,36805.0,9.0,Mumbai,Graduate,0
30.0,30698.0,,Mumbai,School,0
24.0,9715.0,18.0,Bangalore,Graduate,1
33.0,62632.0,20.0,Delhi,PostGraduate,0
50.0,71445.0,14.0,,PostGraduate,0
62.0,58340.0,5.0,Chennai,Graduate,1
18.0,55701.0,4.0,Delhi,School,1
28.0,51274.0,23.0,Delhi,Graduate,1
23.0,50827.0,,Mumbai,PostGraduate,1
37.0,75428.0,29.0,Mumbai,,1
52.0,73238.0,20.0,Kolkata,School,0
61.0,41225.0,0.0,Mumbai,Graduate,0
54.0,66632.0,21.0,Delhi,PostGraduate,0
58.0,68441.0,26.0,Mumbai,PostGraduate,0
,59756.0,22.0,Chennai,Graduate,0
29.0,55814.0,20.0,Delhi,PostGraduate,0
47.0,55299.0,18.0,Chennai,PostGraduate,1
45.0,27770.0,10.0,Bangalore,PostGraduate,1
44.0,26440.0,12.0,Kolkata,PostGraduate,0
59.0,61749.0,6.0,Mumbai,Graduate,0
36.0,33494.0,26.0,Chennai,PostGraduate,1
22.0,,23.0,Mumbai,School,1
22.0,,13.0,Bangalore,PostGraduate,1
58.0,42864.0,24.0,Delhi,PostGraduate,1
44.0,,14.0,Delhi,PostGraduate,0
45.0,56824.0,22.0,,Graduate,0
43.0,62759.0,18.0,Kolkata,School,0
44.0,44128.0,4.0,Mumbai,Graduate,1
,51609.0,22.0,Chennai,,1
66.0,62687.0,21.0,Kolkata,Graduate,1
59.0,56960.0,21.0,Delhi,,1
38.0,41227.0,2.0,Chennai,Graduate,0
18.0,54495.0,10.0,Bangalore,School,1
45.0,20237.0,20.0,,Graduate,0
65.0,50002.0,23.0,Mumbai,Graduate,1
32.0,40724.0,24.0,Chennai,School,0
34.0,72779.0,12.0,Chennai,Graduate,1
43.0,35342.0,17.0,Delhi,PostGraduate,0
37.0,51750.0,17.0,Bangalore,Graduate,0
42.0,43568.0,15.0,Delhi,Graduate,1
30.0,41627.0,18.0,Mumbai,School,1
,55660.0,27.0,Kolkata,Graduate,0
42.0,43727.0,6.0,Bangalore,PostGraduate,0
25.0,77780.0,9.0,Kolkata,PostGraduate,0
,20381.0,,Mumbai,PostGraduate,0
23.0,59468.0,25.0,Chennai,Graduate,0
40.0,48728.0,3.0,Bangalore,School,0
69.0,49245.0,23.0,Bangalore,School,1
47.0,54532.0,19.0,Bangalore,School,0
31.0,64966.0,14.0,Bangalore,,1
40.0,53976.0,0.0,Bangalore,Graduate,1
28.0,65020.0,3.0,Bangalore,Graduate,0
48.0,50696.0,22.0,Delhi,PostGraduate,0
23.0,34488.0,24.0,Chennai,,1
28.0,48663.0,12.0,Delhi,Graduate,1
30.0,67294.0,7.0,Chennai,Graduate,0
29.0,,21.0,Kolkata,School,1
19.0,33758.0,5.0,Chennai,Graduate,0
52.0,59292.0,24.0,Delhi,School,1
53.0,55049.0,7.0,Mumbai,Graduate,0
34.0,38437.0,,Delhi,Graduate,0
45.0,46504.0,1.0,Mumbai,School,1
45.0,47275.0,23.0,Mumbai,Graduate,1
39.0,50096.0,,Kolkata,PostGraduate,0
55.0,59698.0,1.0,Kolkata,Graduate,0
24.0,43922.0,9.0,Delhi,PostGraduate,1
,60474.0,4.0,Mumbai,Graduate,0
,41998.0,13.0,Mumbai,School,1
28.0,74995.0,16.0,Delhi,PostGraduate,1
41.0,75318.0,0.0,Kolkata,Graduate,1
20.0,37154.0,14.0,Bangalore,School,1
47.0,31617.0,25.0,Kolkata,School,0
23.0,64673.0,21.0,Chennai,PostGraduate,1
19.0,53868.0,3.0,Kolkata,School,1
31.0,58275.0,23.0,Delhi,Graduate,0
58.0,40179.0,,,PostGraduate,0
35.0,48013.0,9.0,Bangalore,Graduate,0
68.0,44827.0,2.0,Chennai,PostGraduate,1
61.0,54563.0,,Chennai,School,0
48.0,31314.0,17.0,Mumbai,PostGraduate,1
30.0,48510.0,1.0,Bangalore,School,0
43.0,31163.0,28.0,Bangalore,PostGraduate,1
61.0,42267.0,6.0,Delhi,PostGraduate,1
29.0,48540.0,9.0,,Graduate,1
35.0,57612.0,19.0,,Graduate,0
26.0,58855.0,19.0,Chennai,PostGraduate,1
66.0,61414.0,29.0,Bangalore,School,1
38.0,27758.0,6.0,Delhi,School,1
65.0,68961.0,24.0,Mumbai,Graduate,0
66.0,40328.0,13.0,Chennai,,1
57.0,41423.0,9.0,Chennai,School,0
60.0,54031.0,13.0,Delhi,PostGraduate,0
41.0,44945.0,0.0,Kolkata,Graduate,0
51.0,55427.0,8.0,Delhi,PostGraduate,1
25.0,58211.0,23.0,Bangalore,Graduate,0
61.0,38552.0,18.0,Kolkata,PostGraduate,0
50.0,47244.0,5.0,Mumbai,Graduate,0
40.0,47688.0,20.0,Chennai,PostGraduate,0
30.0,64374.0,21.0,Bangalore,PostGraduate,0
66.0,43023.0,18.0,,PostGraduate,0
31.0,42370.0,14.0,Kolkata,Graduate,1
31.0,34676.0,27.0,Mumbai,,1
33.0,36357.0,2.0,Delhi,Graduate,0
66.0,29741.0,20.0,Chennai,School,1
55.0,39454.0,3.0,Mumbai,PostGraduate,0
,73903.0,14.0,Mumbai,Graduate,1
43.0,60364.0,18.0,Delhi,Graduate,0
43.0,69160.0,12.0,Bangalore,School,0
18.0,35748.0,17.0,Mumbai,PostGraduate,1
49.0,20784.0,9.0,Kolkata,School,0
32.0,54746.0,16.0,Mumbai,School,0
69.0,77804.0,,,PostGraduate,1
38.0,42720.0,18.0,Delhi,,1
35.0,51527.0,19.0,,Graduate,1
47.0,26457.0,0.0,Mumbai,School,1
30.0,50423.0,5.0,Mumbai,PostGraduate,0
41.0,48125.0,10.0,Delhi,PostGraduate,0
47.0,18604.0,21.0,Chennai,Graduate,0
19.0,34440.0,,Bangalore,PostGraduate,0
36.0,33249.0,1.0,Chennai,School,0
64.0,26304.0,7.0,,School,1
61.0,39127.0,16.0,Mumbai,Graduate,0
64.0,57632.0,19.0,Bangalore,School,0
42.0,40502.0,26.0,,Graduate,1
67.0,67227.0,24.0,Kolkata,School,0
,44559.0,3.0,Mumbai,Graduate,0
23.0,54893.0,15.0,,Graduate,0
29.0,57462.0,18.0,Mumbai,PostGraduate,0
37.0,73008.0,29.0,,Graduate,0
40.0,39258.0,3.0,Delhi,PostGraduate,0
47.0,56635.0,0.0,,PostGraduate,0
47.0,35801.0,10.0,Kolkata,School,0
55.0,75831.0,,Delhi,School,1
47.0,34405.0,24.0,Chennai,School,1
58.0,55755.0,11.0,Delhi,PostGraduate,0
47.0,73392.0,28.0,Mumbai,School,1
,32052.0,26.0,Delhi,,0
66.0,58926.0,25.0,Kolkata,Graduate,0
51.0,35108.0,7.0,Kolkata,Graduate,0
33.0,84925.0,23.0,Mumbai,PostGraduate,0
41.0,21629.0,19.0,,PostGraduate,1
31.0,27240.0,14.0,Kolkata,PostGraduate,0
43.0,33177.0,,Delhi,Graduate,0
25.0,33660.0,,Kolkata,Graduate,0
31.0,,0.0,Chennai,Graduate,0
48.0,384975.0,23.0,Chennai,Graduate,1
19.0,67327.0,9.0,Chennai,School,1
65.0,53509.0,,Kolkata,School,1
21.0,50144.0,23.0,Bangalore,Graduate,0
18.0,40905.0,22.0,Bangalore,,1
37.0,55866.0,28.0,Delhi,Graduate,0
31.0,46868.0,25.0,Kolkata,Graduate,0
57.0,52841.0,1.0,Bangalore,,0
42.0,38886.0,8.0,Delhi,Graduate,0
42.0,31973.0,9.0,Mumbai,Graduate,0
20.0,50382.0,27.0,Mumbai,PostGraduate,0
22.0,,2.0,Kolkata,School,0
55.0,41061.0,5.0,Kolkata,PostGraduate,1
43.0,38502.0,0.0,Mumbai,School,0
57.0,58376.0,12.0,Delhi,School,1
55.0,56824.0,,,Graduate,0
55.0,78148.0,8.0,Kolkata,School,1
21.0,,0.0,Kolkata,Graduate,0
24.0,32092.0,12.0,Delhi,Graduate,0
47.0,47138.0,4.0,Delhi,Graduate,1
47.0,29528.0,20.0,Chennai,PostGraduate,0
36.0,22411.0,10.0,Kolkata,Graduate,0
56.0,82932.0,4.0,Chennai,School,1
52.0,72204.0,12.0,Chennai,Graduate,1
57.0,40553.0,22.0,,School,1
50.0,68651.0,1.0,Kolkata,Graduate,1
50.0,70876.0,0.0,Kolkata,Graduate,0
31.0,21193.0,20.0,Kolkata,PostGraduate,1
55.0,62759.0,4.0,Delhi,PostGraduate,1
27.0,42625.0,7.0,Chennai,PostGraduate,1
45.0,55746.0,18.0,Kolkata,PostGraduate,1
,,20.0,Chennai,PostGraduate,0
53.0,73780.0,26.0,Delhi,PostGraduate,0
55.0,48077.0,4.0,Bangalore,School,0
,71325.0,3.0,Delhi,PostGraduate,1
38.0,21168.0,19.0,Kolkata,PostGraduate,1
45.0,,1.0,Mumbai,School,1
,57912.0,1.0,,School,0
23.0,60585.0,,Bangalore,School,0
,211865.0,3.0,Delhi,Graduate,0
32.0,55730.0,22.0,Kolkata,School,0
61.0,62840.0,14.0,Chennai,School,1
20.0,15156.0,2.0,Kolkata,School,0
60.0,45257.0,11.0,Mumbai,School,0
64.0,36450.0,21.0,Bangalore,School,0
52.0,59932.0,4.0,Delhi,Graduate,0
,70668.0,1.0,Kolkata,School,0
19.0,40822.0,28.0,Chennai,PostGraduate,1
46.0,33670.0,13.0,Kolkata,School,1
21.0,51757.0,21.0,Kolkata,,0
43.0,32702.0,22.0,Kolkata,PostGraduate,0
68.0,46604.0,18.0,Chennai,Graduate,1
29.0,45022.0,23.0,Mumbai,Graduate,0
19.0,58702.0,19.0,Chennai,,1
34.0,54728.0,29.0,,PostGraduate,0
52.0,52421.0,,Kolkata,Graduate,1
,74553.0,2.0,Bangalore,PostGraduate,1
65.0,54046.0,19.0,Mumbai,School,0
39.0,43732.0,1.0,Bangalore,,1
,45572.0,11.0,Kolkata,School,0
60.0,38535.0,1.0,Chennai,,1
38.0,34720.0,4.0,Mumbai,PostGraduate,1
32.0,29160.0,,Kolkata,PostGraduate,0
52.0,67013.0,14.0,Bangalore,School,1
65.0,39225.0,6.0,Delhi,PostGraduate,1
38.0,54739.0,12.0,Chennai,PostGraduate,1
38.0,45502.0,14.0,Kolkata,School,1
38.0,49562.0,25.0,Delhi,Graduate,0
61.0,67307.0,20.0,Chennai,Graduate,0
49.0,52650.0,24.0,Delhi,PostGraduate,0
22.0,36160.0,17.0,,PostGraduate,1
56.0,41538.0,23.0,Mumbai,School,0
26.0,62899.0,23.0,,Graduate,1
35.0,57248.0,6.0,Kolkata,PostGraduate,1
,63836.0,9.0,Bangalore,School,1
25.0,46422.0,3.0,Kolkata,School,1
61.0,29059.0,29.0,Bangalore,School,1
69.0,57600.0,6.0,Kolkata,School,0
51.0,53792.0,21.0,Mumbai,School,1
27.0,54185.0,25.0,,Graduate,1
68.0,29274.0,,Bangalore,School,1
58.0,40397.0,4.0,Mumbai,School,0
,35924.0,29.0,Mumbai,School,1
57.0,55990.0,2.0,Bangalore,Graduate,1
41.0,56507.0,23.0,Chennai,School,1
49.0,49348.0,22.0,Kolkata,Graduate,0
50.0,64514.0,7.0,Mumbai,,1
55.0,72361.0,18.0,Delhi,PostGraduate,0
61.0,55296.0,19.0,Chennai,Graduate,0
68.0,60066.0,16.0,Mumbai,PostGraduate,1
,41877.0,15.0,,PostGraduate,0
51.0,39119.0,5.0,Kolkata,School,1
28.0,65146.0,29.0,Mumbai,PostGraduate,1
48.0,36879.0,12.0,Delhi,PostGraduate,1
35.0,60456.0,6.0,,PostGraduate,0
40.0,75792.0,23.0,Mumbai,PostGraduate,1
39.0,59802.0,24.0,Kolkata,Graduate,1
60.0,48786.0,24.0,Mumbai,Graduate,1
35.0,29895.0,17.0,Mumbai,School,0
57.0,52450.0,21.0,Kolkata,PostGraduate,0
64.0,,7.0,Chennai,Graduate,0
58.0,47316.0,10.0,Bangalore,School,1
64.0,65322.0,25.0,Mumbai,,0
56.0,55475.0,28.0,Chennai,Graduate,0
37.0,54370.0,8.0,Delhi,School,0
30.0,,3.0,Bangalore,PostGraduate,1
62.0,28159.0,23.0,Chennai,School,1
18.0,43623.0,11.0,Delhi,PostGraduate,0
69.0,43504.0,6.0,Kolkata,School,0
21.0,58632.0,8.0,Kolkata,Graduate,0
41.0,49772.0,8.0,Kolkata,Graduate,0
53.0,66248.0,16.0,Delhi,School,1
53.0,54220.0,11.0,Delhi,Graduate,0
62.0,42435.0,6.0,Kolkata,PostGraduate,0
,,15.0,Chennai,,0
45.0,40949.0,22.0,Delhi,PostGraduate,0
43.0,52412.0,,Mumbai,School,0
40.0,44408.0,,Delhi,PostGraduate,1
32.0,33853.0,17.0,Delhi,PostGraduate,1
53.0,65101.0,27.0,Kolkata,PostGraduate,0
44.0,52285.0,1.0,Kolkata,School,1
,54121.0,20.0,,School,0
52.0,37661.0,0.0,Kolkata,School,1
56.0,34376.0,,Mumbai,School,1
55.0,47566.0,12.0,,Graduate,1
52.0,19577.0,13.0,Chennai,PostGraduate,0
53.0,61697.0,23.0,Mumbai,Graduate,1
27.0,39440.0,13.0,Delhi,Graduate,0
47.0,45984.0,14.0,Kolkata,PostGraduate,0
58.0,56404.0,27.0,Delhi,,1
55.0,46630.0,13.0,Kolkata,PostGraduate,0
46.0,,18.0,Chennai,School,1
69.0,72586.0,26.0,,School,0
60.0,27011.0,27.0,Mumbai,PostGraduate,0
56.0,16452.0,26.0,Kolkata,School,0
67.0,63119.0,23.0,Mumbai,PostGraduate,0
21.0,28109.0,22.0,Chennai,Graduate,1
22.0,68792.0,22.0,Delhi,School,0
21.0,,21.0,Kolkata,PostGraduate,1
53.0,54245.0,4.0,Delhi,PostGraduate,1
62.0,41465.0,25.0,Bangalore,School,0
33.0,37619.0,,Chennai,School,1
42.0,44356.0,28.0,Bangalore,School,1
31.0,36842.0,23.0,Delhi,PostGraduate,0
28.0,68115.0,9.0,Mumbai,PostGraduate,1
46.0,38859.0,5.0,Chennai,Graduate,0
51.0,57595.0,2.0,Bangalore,School,0
39.0,65078.0,29.0,Mumbai,Graduate,1
31.0,36782.0,28.0,Chennai,PostGraduate,1
41.0,55649.0,18.0,Kolkata,PostGraduate,1
56.0,182960.0,21.0,Bangalore,School,1
43.0,,,,Graduate,1
60.0,43120.0,12.0,Mumbai,Graduate,0
53.0,39568.0,4.0,Chennai,School,1
,52367.0,19.0,Mumbai,PostGraduate,1
33.0,31788.0,16.0,Kolkata,Graduate,1
55.0,63938.0,22.0,Delhi,PostGraduate,1
,33777.0,19.0,Chennai,Graduate,0
23.0,30994.0,21.0,Delhi,School,0
51.0,46216.0,3.0,,PostGraduate,1
25.0,44412.0,18.0,Mumbai,Graduate,0
47.0,55333.0,3.0,Bangalore,Graduate,1
44.0,51272.0,27.0,Chennai,School,0
24.0,,22.0,Mumbai,School,1
44.0,64799.0,10.0,Delhi,School,0
42.0,45840.0,28.0,Kolkata,,1
63.0,53622.0,0.0,Mumbai,Graduate,1
58.0,83032.0,2.0,Chennai,PostGraduate,1
32.0,69297.0,15.0,Bangalore,Graduate,1
42.0,53158.0,18.0,Delhi,PostGraduate,0
39.0,29404.0,6.0,,PostGraduate,1
35.0,29655.0,15.0,Chennai,PostGraduate,1
29.0,,29.0,Chennai,PostGraduate,1
40.0,43973.0,14.0,,PostGraduate,1
68.0,47474.0,4.0,Delhi,Graduate,1
62.0,32818.0,16.0,Mumbai,Graduate,1
56.0,,,Delhi,Graduate,0
42.0,67121.0,9.0,Mumbai,School,1
27.0,72853.0,29.0,Kolkata,School,1
47.0,43278.0,3.0,Delhi,School,0
27.0,59673.0,5.0,Kolkata,PostGraduate,0
51.0,48574.0,4.0,Chennai,Graduate,0
,63204.0,8.0,Kolkata,School,1
30.0,,10.0,Chennai,,0
46.0,37638.0,6.0,Chennai,Graduate,0
55.0,69802.0,8.0,Delhi,School,1
58.0,51478.0,29.0,Delhi,School,1
62.0,44728.0,28.0,Mumbai,Graduate,1
26.0,52667.0,24.0,Mumbai,Graduate,1
30.0,38950.0,,Chennai,School,0
54.0,56229.0,4.0,Delhi,PostGraduate,1
31.0,47056.0,24.0,Mumbai,,1
54.0,38078.0,29.0,Bangalore,School,0
26.0,85653.0,0.0,Chennai,Graduate,0
,,14.0,Chennai,School,1
56.0,55299.0,16.0,Bangalore,School,0
57.0,50852.0,,Delhi,School,1
20.0,34616.0,,Delhi,PostGraduate,1
64.0,44940.0,15.0,Delhi,Graduate,0
57.0,29862.0,23.0,Bangalore,School,1
50.0,80997.0,2.0,Bangalore,School,0
49.0,45981.0,13.0,,School,0
24.0,47258.0,9.0,Bangalore,School,0
36.0,79178.0,7.0,Kolkata,Graduate,1
51.0,37640.0,16.0,Chennai,PostGraduate,0
,69416.0,23.0,Delhi,School,1
67.0,58888.0,10.0,Delhi,School,0
64.0,20315.0,27.0,Chennai,School,0
,44434.0,16.0,Bangalore,School,1
36.0,56549.0,0.0,Chennai,Graduate,0
68.0,50534.0,18.0,Delhi,Graduate,1
43.0,50574.0,11.0,Bangalore,School,1
34.0,40893.0,29.0,Mumbai,,0
45.0,39307.0,22.0,,Graduate,0
36.0,45374.0,5.0,Bangalore,PostGraduate,1
44.0,79420.0,5.0,Delhi,,1
65.0,36385.0,,Delhi,School,1
69.0,42767.0,16.0,Mumbai,School,0
36.0,50433.0,12.0,Delhi,PostGraduate,1
50.0,28053.0,9.0,Bangalore,School,1
68.0,56479.0,,Mumbai,Graduate,0
24.0,30680.0,17.0,Bangalore,School,1
46.0,33691.0,0.0,,School,1
60.0,32971.0,1.0,Bangalore,PostGraduate,0
22.0,25391.0,11.0,Mumbai,,0
47.0,69025.0,24.0,Delhi,PostGraduate,1
66.0,57824.0,22.0,Chennai,PostGraduate,1
60.0,63836.0,10.0,Mumbai,PostGraduate,0
25.0,62469.0,4.0,Delhi,School,0
59.0,47478.0,8.0,Bangalore,PostGraduate,1
,49557.0,15.0,Chennai,PostGraduate,1
59.0,65206.0,,Bangalore,Graduate,1
30.0,74576.0,3.0,Chennai,Graduate,1
43.0,31129.0,28.0,Mumbai,Graduate,1
35.0,87799.0,8.0,Mumbai,,1
59.0,30265.0,29.0,Bangalore,PostGraduate,1
68.0,43071.0,17.0,Chennai,PostGraduate,0
69.0,51111.0,17.0,Kolkata,School,1
,52489.0,,Bangalore,Graduate,1
37.0,79457.0,5.0,Kolkata,Graduate,1
33.0,65179.0,26.0,Mumbai,Graduate,1
54.0,56193.0,5.0,Bangalore,,1
20.0,65532.0,3.0,Chennai,,1
44.0,55186.0,26.0,Mumbai,PostGraduate,0
32.0,39869.0,10.0,Kolkata,PostGraduate,1
51.0,,25.0,Delhi,PostGraduate,1
62.0,51013.0,5.0,Bangalore,PostGraduate,1
39.0,37357.0,8.0,Kolkata,Graduate,1
57.0,68942.0,,Chennai,,1
40.0,49183.0,17.0,Kolkata,PostGraduate,0
66.0,33192.0,14.0,,School,0
21.0,35560.0,17.0,Mumbai,,0
,58025.0,0.0,Kolkata,PostGraduate,1
58.0,65741.0,28.0,Bangalore,PostGraduate,0
40.0,57225.0,23.0,Delhi,School,1
64.0,,,Mumbai,PostGraduate,0
,37845.0,,Mumbai,School,0
41.0,51393.0,21.0,Mumbai,School,1
,45048.0,26.0,Chennai,School,0
58.0,47076.0,17.0,Mumbai,PostGraduate,1
,48323.0,15.0,Mumbai,School,0
33.0,40101.0,23.0,Kolkata,PostGraduate,1
42.0,61275.0,14.0,Delhi,School,0
43.0,34863.0,15.0,Delhi,Graduate,1
66.0,,,Delhi,PostGraduate,0
62.0,38222.0,5.0,Bangalore,Graduate,0
26.0,63251.0,20.0,Delhi,School,0
32.0,55087.0,24.0,Chennai,PostGraduate,0
56.0,23251.0,26.0,Mumbai,Graduate,0
50.0,,15.0,Chennai,School,0
18.0,,0.0,Mumbai,Graduate,1
22.0,,10.0,Bangalore,School,1
26.0,46370.0,0.0,Kolkata,School,1
61.0,29996.0,0.0,Kolkata,PostGraduate,0
23.0,52599.0,9.0,Chennai,School,0
45.0,30987.0,5.0,Delhi,School,0
62.0,44750.0,8.0,Mumbai,School,1
43.0,44769.0,12.0,Mumbai,PostGraduate,1
45.0,61549.0,23.0,Bangalore,Graduate,1
57.0,50596.0,5.0,Delhi,PostGraduate,0
32.0,60590.0,8.0,Bangalore,Graduate,0
,32064.0,0.0,Bangalore,PostGraduate,0
44.0,48383.0,14.0,Kolkata,School,1
55.0,,5.0,,School,1
21.0,68634.0,3.0,Bangalore,School,1
28.0,32912.0,,Bangalore,Graduate,1
38.0,37386.0,17.0,Bangalore,Graduate,1
47.0,57579.0,25.0,Bangalore,School,0
35.0,74174.0,6.0,Kolkata,School,1
52.0,54288.0,9.0,Mumbai,School,0
20.0,33351.0,17.0,Chennai,School,1
29.0,33643.0,25.0,,School,0
44.0,52023.0,3.0,Delhi,School,0
47.0,,8.0,Kolkata,School,0
38.0,46681.0,10.0,Kolkata,Graduate,1
,33814.0,7.0,,PostGraduate,1
38.0,66521.0,24.0,,Graduate,0
55.0,44769.0,17.0,Mumbai,Graduate,1
57.0,,14.0,Mumbai,School,0
32.0,23402.0,4.0,Kolkata,PostGraduate,0
35.0,68017.0,3.0,,Graduate,1
69.0,39728.0,10.0,Kolkata,Graduate,1
46.0,70170.0,7.0,Chennai,PostGraduate,0
65.0,59191.0,1.0,Bangalore,PostGraduate,1
55.0,28569.0,2.0,Delhi,Graduate,0
38.0,53683.0,19.0,Delhi,School,1
34.0,74848.0,29.0,Delhi,PostGraduate,0
58.0,,6.0,,Graduate,0
68.0,74875.0,17.0,Kolkata,Graduate,0
35.0,55786.0,,Mumbai,School,0
54.0,70105.0,23.0,,PostGraduate,1
55.0,52392.0,21.0,Chennai,Graduate,0
29.0,48140.0,6.0,,School,0
28.0,77557.0,,Chennai,PostGraduate,1
65.0,60821.0,0.0,Kolkata,Graduate,0
69.0,46470.0,29.0,Chennai,,1
66.0,56358.0,15.0,Delhi,Graduate,1
37.0,41527.0,1.0,Mumbai,PostGraduate,0
26.0,51618.0,25.0,Kolkata,PostGraduate,0
18.0,,28.0,Bangalore,School,1
20.0,47572.0,5.0,Kolkata,School,0
38.0,36882.0,,Bangalore,Graduate,0
,35497.0,25.0,Mumbai,School,1
26.0,,6.0,Chennai,PostGraduate,1
36.0,37887.0,29.0,Bangalore,Graduate,0
62.0,,7.0,Chennai,School,0
63.0,32021.0,7.0,Delhi,Graduate,1
69.0,67626.0,1.0,Bangalore,,1
36.0,47864.0,10.0,Chennai,Graduate,1
40.0,50866.0,12.0,,School,0
44.0,35501.0,19.0,,School,0
44.0,41278.0,28.0,Mumbai,School,0
56.0,40794.0,29.0,Bangalore,School,1
53.0,45848.0,8.0,Bangalore,PostGraduate,1
29.0,25124.0,28.0,Bangalore,,0
44.0,331725.0,5.0,Mumbai,Graduate,0
63.0,49754.0,29.0,Delhi,PostGraduate,1
51.0,53031.0,28.0,Bangalore,Graduate,0
50.0,63715.0,22.0,Mumbai,Graduate,0
45.0,62566.0,,Mumbai,School,0
48.0,41374.0,15.0,Delhi,School,0
49.0,59067.0,26.0,Delhi,Graduate,1
67.0,58913.0,24.0,Chennai,Graduate,0
37.0,54740.0,3.0,,Graduate,1
57.0,65917.0,22.0,Kolkata,Graduate,1
,61993.0,23.0,Chennai,Graduate,0
48.0,60911.0,21.0,Mumbai,Graduate,0
48.0,70479.0,0.0,Chennai,School,0
55.0,50430.0,21.0,Bangalore,School,1
39.0,50867.0,6.0,Kolkata,PostGraduate,0
62.0,62288.0,15.0,Delhi,PostGraduate,1
