customer_id,age,monthly_income,spending_score,city_tier,owns_car,online_purchase_per_month
2091,39.0,58822.0,54.0,Tier3,0,5
2092,39.0,30340.0,60.0,Tier2,1,8
2093,42.0,49891.0,43.0,Tier2,0,11
2094,21.0,45324.0,91.0,Tier2,0,6
2095,47.0,59926.0,86.0,Tier2,1,7
2096,34.0,53423.0,92.0,Tier2,0,10
2097,43.0,70177.0,74.0,Tier3,0,9
2098,22.0,,59.0,Tier2,1,5
2099,16.0,60637.0,,Tier1,0,4
2100,45.0,52433.0,46.0,Tier1,0,5
2101,40.0,25471.0,43.0,Tier3,1,2
2102,24.0,36221.0,48.0,Tier3,1,5
2103,25.0,47752.0,70.0,Tier1,0,6
2104,49.0,66684.0,45.0,Tier1,0,5
2105,,56956.0,57.0,Tier1,0,3
2106,55.0,32487.0,28.0,Tier2,0,7
2107,24.0,47895.0,,Tier1,0,6
2108,43.0,80267.0,30.0,Tier3,0,3
2109,31.0,51668.0,41.0,Tier3,1,2
2110,42.0,45090.0,84.0,Tier3,1,10
2111,28.0,57376.0,84.0,Tier1,0,6
2112,33.0,61451.0,67.0,Tier3,0,1
2113,35.0,43157.0,66.0,Tier2,1,6
2114,23.0,57539.0,49.0,Tier1,0,4
2115,44.0,45067.0,45.0,Tier2,1,6
2116,,60790.0,53.0,Tier2,0,9
2117,32.0,52545.0,30.0,Tier3,0,8
2118,23.0,57230.0,65.0,Tier1,0,5
2119,4.0,38612.0,,Tier1,0,3
2120,33.0,37681.0,41.0,Tier2,1,4
2121,64.0,64182.0,91.0,Tier3,1,4
2122,44.0,48809.0,72.0,Tier3,0,5
2123,35.0,54276.0,74.0,Tier1,1,3
2124,32.0,45404.0,50.0,Tier1,0,4
2125,35.0,63481.0,60.0,Tier3,1,7
2126,42.0,40883.0,73.0,Tier2,1,7
2127,21.0,47966.0,63.0,Tier3,0,4
2128,48.0,61790.0,92.0,Tier3,0,5
2129,44.0,67595.0,56.0,Tier1,0,5
2130,44.0,42144.0,50.0,Tier3,0,4
2131,40.0,79395.0,73.0,Tier1,1,7
2132,35.0,54699.0,35.0,Tier3,1,3
2133,43.0,34356.0,78.0,Tier2,1,2
2134,42.0,55536.0,34.0,Tier3,0,0
2135,31.0,44255.0,73.0,Tier3,0,10
2136,28.0,56511.0,47.0,Tier1,0,3
2137,36.0,49357.0,70.0,Tier1,1,6
2138,54.0,51114.0,78.0,Tier2,0,6
2139,20.0,36326.0,63.0,Tier3,0,2
2140,17.0,64851.0,36.0,Tier3,1,2
2141,37.0,32658.0,42.0,Tier3,0,5
2142,36.0,33369.0,,Tier2,0,5
2143,37.0,55510.0,22.0,Tier1,0,3
2144,38.0,74043.0,83.0,Tier1,0,4
2145,32.0,44711.0,62.0,Tier1,0,5
2146,53.0,60515.0,37.0,Tier2,0,7
2147,16.0,66100.0,89.0,Tier3,0,3
2148,25.0,62220.0,46.0,Tier1,0,5
2149,34.0,45332.0,65.0,Tier3,0,9
2150,15.0,33634.0,43.0,Tier1,1,6
2151,33.0,16887.0,20.0,Tier1,0,9
2152,55.0,46057.0,33.0,Tier2,0,8
2153,35.0,67671.0,51.0,Tier2,1,6
2154,38.0,33138.0,78.0,Tier3,0,3
2155,20.0,60503.0,67.0,Tier2,1,5
2156,28.0,35748.0,63.0,Tier1,0,6
2157,30.0,51591.0,,Tier3,1,6
2158,31.0,60617.0,85.0,Tier3,1,3
2159,50.0,,64.0,Tier2,1,3
2160,,52557.0,58.0,Tier1,1,8
2161,22.0,43774.0,83.0,Tier1,0,1
2162,38.0,60577.0,85.0,Tier1,1,4
2163,41.0,53530.0,83.0,Tier1,0,3
2164,49.0,50848.0,55.0,Tier3,0,1
2165,54.0,73375.0,,Tier1,0,4
2166,23.0,59935.0,80.0,Tier2,0,2
2167,25.0,39645.0,33.0,Tier2,1,5
2168,20.0,48712.0,99.0,Tier3,0,2
2169,32.0,48862.0,61.0,Tier1,1,6
2170,41.0,,39.0,Tier2,0,10
2171,47.0,87868.0,35.0,Tier1,1,4
2172,,55563.0,34.0,Tier1,1,6
2173,31.0,,63.0,Tier1,1,5
2174,37.0,41858.0,60.0,Tier2,1,4
2175,25.0,21014.0,35.0,Tier1,1,6
2176,60.0,45053.0,53.0,Tier2,0,6
2177,16.0,20190.0,33.0,Tier1,0,8
2178,37.0,36926.0,72.0,Tier3,1,6
2179,59.0,27189.0,59.0,Tier2,1,5
2180,35.0,55762.0,,Tier3,0,9
2181,33.0,50008.0,34.0,Tier1,0,2
2182,,54544.0,54.0,Tier3,0,5
2183,33.0,48432.0,52.0,Tier2,0,4
2184,51.0,29086.0,66.0,Tier1,1,3
2185,8.0,57703.0,63.0,Tier3,0,7
2186,53.0,78833.0,76.0,Tier3,1,5
2187,18.0,56138.0,50.0,Tier3,1,4
2188,,,23.0,Tier3,0,2
2189,30.0,28579.0,80.0,Tier1,0,6
2190,,36379.0,41.0,Tier1,0,7
2191,16.0,56796.0,38.0,Tier2,1,4
2192,41.0,66097.0,59.0,Tier1,0,3
2193,59.0,53913.0,66.0,Tier3,0,7
2194,19.0,61998.0,49.0,Tier2,0,9
2195,37.0,,49.0,Tier3,0,6
2196,27.0,,52.0,Tier2,0,3
2197,40.0,40123.0,88.0,Tier2,0,8
2198,35.0,52609.0,60.0,Tier1,0,10
2199,27.0,37274.0,41.0,Tier1,1,5
2200,41.0,50261.0,41.0,Tier3,0,5
2201,57.0,54963.0,55.0,Tier3,1,7
2202,33.0,75182.0,65.0,Tier2,1,1
2203,44.0,30354.0,70.0,Tier3,1,5
2204,19.0,57223.0,62.0,Tier2,0,5
2205,24.0,72219.0,43.0,Tier3,0,5
2206,41.0,61383.0,52.0,Tier1,1,4
2207,53.0,62494.0,75.0,Tier2,1,6
2208,39.0,58815.0,37.0,Tier2,0,7
2209,31.0,69475.0,51.0,Tier2,0,8
2210,35.0,33688.0,72.0,Tier1,1,6
2211,20.0,29211.0,78.0,Tier2,0,4
2212,42.0,49905.0,56.0,Tier2,1,2
2213,46.0,17583.0,52.0,Tier1,1,5
2214,30.0,342300.0,34.0,Tier2,0,5
2215,29.0,68311.0,71.0,Tier2,1,6
2216,38.0,43500.0,86.0,Tier3,0,4
2217,30.0,44438.0,111.0,Tier2,1,7
2218,34.0,48915.0,68.0,Tier1,0,5
2219,60.0,50780.0,59.0,Tier2,0,4
2220,32.0,51908.0,42.0,Tier1,1,3
2221,31.0,58373.0,22.0,Tier2,0,3
2222,27.0,,64.0,Tier1,1,5
2223,44.0,64148.0,107.0,Tier1,0,4
2224,33.0,56689.0,85.0,Tier1,0,3
2225,27.0,204480.0,82.0,Tier1,0,4
2226,51.0,70027.0,65.0,Tier3,1,7
2227,52.0,29626.0,67.0,Tier3,0,7
2228,28.0,48618.0,12.0,Tier2,1,1
2229,13.0,64504.0,75.0,Tier1,0,4
2230,47.0,39154.0,48.0,Tier3,0,9
2231,27.0,54643.0,46.0,Tier3,1,14
2232,44.0,58150.0,54.0,Tier3,0,3
2233,11.0,37092.0,53.0,Tier2,0,7
2234,46.0,48913.0,46.0,Tier1,1,4
2235,20.0,47652.0,60.0,Tier1,1,4
2236,44.0,41724.0,49.0,Tier3,1,4
2237,35.0,84525.0,62.0,Tier3,1,6
2238,24.0,38553.0,30.0,Tier2,0,11
2239,30.0,65074.0,56.0,Tier1,1,7
2240,43.0,44108.0,38.0,Tier2,1,8
2241,36.0,33700.0,47.0,Tier3,1,2
2242,42.0,51542.0,63.0,Tier2,0,5
2243,59.0,59736.0,28.0,Tier2,1,5
2244,16.0,63808.0,44.0,Tier1,1,2
2245,54.0,73434.0,71.0,Tier1,0,3
2246,36.0,94179.0,32.0,Tier2,1,6
2247,24.0,53758.0,96.0,Tier3,0,7
2248,19.0,40054.0,84.0,Tier1,1,4
2249,33.0,56793.0,50.0,Tier1,1,5
2250,46.0,46007.0,44.0,Tier2,0,5
2251,,63889.0,64.0,Tier1,1,2
2252,53.0,30543.0,31.0,Tier2,0,3
2253,18.0,,20.0,Tier2,0,6
2254,35.0,62841.0,51.0,Tier3,0,8
2255,20.0,24740.0,57.0,Tier3,0,8
2256,39.0,39365.0,62.0,Tier1,1,4
2257,46.0,62241.0,48.0,Tier2,1,3
2258,30.0,67645.0,85.0,Tier1,0,6
2259,4.0,,30.0,Tier3,0,6
2260,37.0,60695.0,37.0,Tier3,1,4
2261,40.0,20790.0,70.0,Tier1,1,3
2262,40.0,48660.0,,Tier1,1,4
2263,50.0,66681.0,36.0,Tier1,0,2
2264,22.0,,62.0,Tier2,1,7
2265,43.0,,39.0,Tier1,0,5
2266,49.0,52193.0,57.0,Tier2,0,7
2267,14.0,40929.0,46.0,Tier2,1,5
2268,39.0,59443.0,43.0,Tier2,0,6
2269,29.0,,18.0,Tier3,1,5
2270,34.0,38410.0,,Tier1,1,5
2271,39.0,19685.0,35.0,Tier3,0,8
2272,29.0,52549.0,57.0,Tier1,1,7
2273,27.0,47586.0,50.0,Tier1,1,3
2274,35.0,32174.0,56.0,Tier2,0,5
2275,22.0,52907.0,57.0,Tier2,1,6
2276,22.0,65406.0,64.0,Tier1,1,5
2277,43.0,46766.0,45.0,Tier2,0,6
2278,21.0,54023.0,85.0,Tier1,1,4
2279,43.0,270500.0,23.0,Tier3,0,4
2280,41.0,31935.0,55.0,Tier2,0,7
2281,14.0,80849.0,77.0,Tier2,1,7
2282,27.0,42937.0,70.0,Tier3,0,5
2283,49.0,59842.0,41.0,Tier3,1,8
2284,23.0,61538.0,44.0,Tier2,1,7
2285,29.0,47906.0,40.0,Tier2,1,6
2286,41.0,59102.0,72.0,Tier2,1,6
2287,44.0,53687.0,45.0,Tier1,1,6
2288,32.0,28735.0,65.0,Tier1,1,6
2289,28.0,45016.0,65.0,Tier1,0,5
2290,52.0,40812.0,107.0,Tier3,1,4
2291,56.0,43074.0,66.0,Tier1,0,5
2292,47.0,30440.0,44.0,Tier1,0,6
2293,36.0,66897.0,31.0,Tier1,0,10
2294,25.0,74030.0,54.0,Tier2,1,3
2295,25.0,64670.0,58.0,Tier2,0,4
2296,41.0,69058.0,16.0,Tier2,0,3
2297,40.0,44830.0,46.0,Tier1,0,7
2298,52.0,40456.0,66.0,Tier3,0,3
2299,43.0,38321.0,49.0,Tier2,0,4
2300,17.0,59661.0,79.0,Tier2,1,5
2301,48.0,53406.0,29.0,Tier3,0,4
2302,23.0,48842.0,74.0,Tier3,1,3
2303,30.0,69427.0,78.0,Tier2,0,3
2304,,56074.0,79.0,Tier3,0,6
2305,59.0,37420.0,29.0,Tier2,1,6
2306,72.0,39786.0,66.0,Tier1,0,5
2307,42.0,,47.0,Tier1,0,3
2308,33.0,65626.0,,Tier2,1,4
2309,41.0,58275.0,52.0,Tier2,0,4
2310,46.0,78453.0,42.0,Tier2,0,6
2311,31.0,74525.0,78.0,Tier3,0,4
2312,57.0,56616.0,70.0,Tier2,0,4
2313,38.0,,37.0,Tier1,0,5
2314,41.0,30350.0,46.0,Tier1,1,4
2315,43.0,44189.0,52.0,Tier3,0,4
2316,40.0,61298.0,59.0,Tier3,0,6
2317,45.0,77400.0,80.0,Tier2,1,7
2318,28.0,,74.0,Tier3,0,5
2319,28.0,337655.0,61.0,Tier3,0,4
2320,22.0,46320.0,55.0,Tier3,1,11
2321,40.0,59342.0,25.0,Tier1,0,6
2322,44.0,62350.0,86.0,Tier2,0,2
2323,40.0,20306.0,51.0,Tier1,1,8
2324,,43798.0,91.0,Tier3,1,4
2325,35.0,64246.0,64.0,Tier3,0,5
2326,43.0,54117.0,,Tier3,1,5
2327,22.0,,72.0,Tier2,0,7
2328,30.0,13548.0,31.0,Tier2,0,4
2329,43.0,44513.0,48.0,Tier2,0,2
2330,45.0,48926.0,57.0,Tier1,0,5
2331,,36741.0,43.0,Tier2,0,6
2332,34.0,52146.0,52.0,Tier1,1,3
2333,17.0,57596.0,33.0,Tier3,1,5
2334,31.0,60060.0,60.0,Tier2,1,5
2335,46.0,14661.0,65.0,Tier3,0,5
2336,42.0,30286.0,40.0,Tier2,1,6
2337,41.0,45431.0,99.0,Tier1,1,4
2338,36.0,58583.0,61.0,Tier1,0,4
2339,35.0,,44.0,Tier3,0,7
2340,27.0,57078.0,27.0,Tier3,0,7
2341,43.0,44249.0,61.0,Tier1,0,6
2342,40.0,45085.0,55.0,Tier1,0,5
2343,41.0,39075.0,76.0,Tier2,1,3
2344,29.0,61523.0,57.0,Tier1,0,6
2345,9.0,36193.0,36.0,Tier1,0,5
2346,48.0,62751.0,93.0,Tier2,1,6
2347,29.0,53118.0,69.0,Tier2,0,4
2348,25.0,49324.0,55.0,Tier2,1,12
2349,43.0,40149.0,63.0,Tier3,0,5
2350,30.0,29667.0,69.0,Tier2,0,4
2351,48.0,,31.0,Tier3,0,8
2352,42.0,45050.0,63.0,Tier1,0,3
2353,43.0,14465.0,51.0,Tier1,1,5
2354,19.0,47040.0,70.0,Tier1,0,7
2355,50.0,63865.0,45.0,Tier1,0,3
2356,38.0,58508.0,,Tier3,1,5
2357,31.0,42557.0,93.0,Tier3,0,5
2358,37.0,50704.0,85.0,Tier3,1,4
2359,14.0,41658.0,-6.0,Tier2,0,3
2360,40.0,52231.0,83.0,Tier3,1,4
2361,23.0,73102.0,59.0,Tier2,0,2
2362,19.0,64527.0,46.0,Tier1,0,4
2363,17.0,57812.0,40.0,Tier2,0,5
2364,48.0,42607.0,41.0,Tier2,1,7
2365,27.0,61249.0,46.0,Tier1,1,4
2366,53.0,24697.0,37.0,Tier1,0,5
2367,29.0,231075.0,33.0,Tier1,1,4
2368,15.0,58756.0,39.0,Tier2,0,1
2369,22.0,61106.0,66.0,Tier1,0,10
2370,50.0,60048.0,61.0,Tier2,1,5
2371,33.0,54422.0,71.0,Tier2,0,7
2372,28.0,47064.0,59.0,Tier1,0,5
2373,37.0,58070.0,34.0,Tier3,1,6
2374,41.0,35707.0,70.0,Tier2,1,3
2375,48.0,37330.0,40.0,Tier1,0,5
2376,52.0,50926.0,73.0,Tier3,0,2
2377,31.0,52598.0,37.0,Tier1,0,4
2378,19.0,22616.0,46.0,Tier3,0,3
2379,30.0,56827.0,53.0,Tier2,0,4
2380,38.0,61591.0,73.0,Tier1,1,5
2381,23.0,48841.0,64.0,Tier2,0,5
2382,24.0,85617.0,60.0,Tier1,1,5
2383,39.0,39756.0,98.0,Tier1,1,3
2384,34.0,44584.0,23.0,Tier1,1,5
2385,35.0,44074.0,39.0,Tier1,0,8
2386,26.0,48857.0,38.0,Tier2,1,7
2387,,45069.0,25.0,Tier3,1,3
2388,24.0,28898.0,46.0,Tier3,0,3
2389,,41802.0,74.0,Tier1,0,9
2390,47.0,48536.0,48.0,Tier2,0,4
2391,13.0,68429.0,53.0,Tier1,0,3
2392,24.0,83034.0,26.0,Tier2,0,2
2393,17.0,70032.0,44.0,Tier3,1,2
2394,27.0,38369.0,51.0,Tier1,1,7
2395,34.0,39563.0,73.0,Tier3,0,2
2396,18.0,47610.0,27.0,Tier3,1,7
2397,24.0,76768.0,51.0,Tier3,0,4
2398,23.0,47519.0,82.0,Tier2,1,8
2399,37.0,30087.0,51.0,Tier3,1,14
2400,36.0,42482.0,18.0,Tier3,1,4
2401,26.0,61356.0,86.0,Tier3,0,6
2402,37.0,60349.0,75.0,Tier1,1,7
2403,28.0,46997.0,77.0,Tier2,0,7
2404,32.0,60251.0,25.0,Tier1,0,6
2405,55.0,15902.0,90.0,Tier3,0,8
2406,51.0,51557.0,45.0,Tier3,0,4
2407,19.0,,50.0,Tier2,0,4
2408,45.0,37507.0,46.0,Tier3,0,3
2409,45.0,,79.0,Tier3,0,3
2410,21.0,22003.0,56.0,Tier1,1,6
2411,45.0,73848.0,70.0,Tier2,0,5
2412,53.0,39198.0,62.0,Tier2,0,8
2413,22.0,53616.0,58.0,Tier3,0,7
2414,24.0,59059.0,41.0,Tier1,1,5
2415,47.0,72681.0,96.0,Tier2,1,5
2416,38.0,47692.0,31.0,Tier2,1,5
2417,42.0,41909.0,68.0,Tier1,1,4
2418,39.0,52596.0,68.0,Tier1,0,2
2419,40.0,,83.0,Tier1,1,1
2420,19.0,47447.0,88.0,Tier1,0,4
2421,48.0,35677.0,57.0,Tier2,0,5
2422,49.0,26889.0,71.0,Tier2,1,2
2423,32.0,31681.0,95.0,Tier1,0,4
2424,34.0,62966.0,,Tier2,1,5
2425,17.0,45191.0,39.0,Tier2,1,6
2426,,40887.0,52.0,Tier1,0,7
2427,42.0,39260.0,34.0,Tier2,0,9
2428,,51276.0,67.0,Tier3,0,5
2429,48.0,46408.0,,Tier1,0,3
2430,31.0,45903.0,58.0,Tier1,0,5
2431,42.0,70240.0,28.0,Tier3,1,5
2432,23.0,73070.0,80.0,Tier2,1,3
2433,35.0,25850.0,24.0,Tier2,1,6
2434,33.0,54914.0,29.0,Tier2,1,5
2435,38.0,38347.0,56.0,Tier3,0,12
2436,31.0,46276.0,65.0,Tier3,1,4
2437,33.0,54639.0,68.0,Tier1,0,3
2438,45.0,46809.0,59.0,Tier2,0,6
2439,30.0,53457.0,95.0,Tier2,0,4
2440,16.0,60095.0,61.0,Tier1,1,5
2441,56.0,54419.0,81.0,Tier3,0,2
2442,52.0,40297.0,76.0,Tier2,0,10
2443,19.0,,34.0,Tier1,1,3
2444,43.0,28404.0,57.0,Tier3,1,3
2445,29.0,37191.0,102.0,Tier1,0,7
2446,38.0,79431.0,50.0,Tier1,0,2
2447,39.0,38120.0,47.0,Tier2,1,5
2448,32.0,32099.0,,Tier1,0,3
2449,26.0,54799.0,51.0,Tier3,1,1
2450,27.0,48345.0,44.0,Tier1,0,5
2451,24.0,,50.0,Tier1,1,5
2452,25.0,71136.0,89.0,Tier1,1,3
2453,34.0,291185.0,57.0,Tier2,1,9
2454,26.0,42050.0,33.0,Tier1,0,6
2455,43.0,43633.0,30.0,Tier2,0,3
2456,53.0,42461.0,104.0,Tier3,1,4
2457,28.0,63121.0,56.0,Tier3,0,6
2458,38.0,45378.0,69.0,Tier2,1,2
2459,41.0,23103.0,45.0,Tier2,1,5
2460,41.0,49275.0,66.0,Tier2,0,5
2461,36.0,134725.0,89.0,Tier2,1,4
2462,44.0,82763.0,47.0,Tier3,0,4
2463,41.0,35515.0,69.0,Tier3,1,4
2464,20.0,47572.0,32.0,Tier3,1,5
2465,45.0,53873.0,100.0,Tier3,0,4
2466,46.0,45670.0,65.0,Tier1,1,3
2467,26.0,45650.0,52.0,Tier2,1,8
2468,35.0,56327.0,54.0,Tier3,1,3
2469,43.0,72893.0,50.0,Tier3,0,4
2470,32.0,61513.0,51.0,Tier3,1,6
2471,48.0,72178.0,11.0,Tier2,0,8
2472,63.0,34301.0,58.0,Tier2,0,3
2473,26.0,54760.0,57.0,Tier1,0,5
2474,18.0,52329.0,70.0,Tier2,0,3
2475,39.0,55266.0,50.0,Tier2,1,3
2476,44.0,70643.0,45.0,Tier3,1,5
2477,32.0,46688.0,60.0,Tier3,1,4
2478,52.0,43917.0,28.0,Tier3,0,6
2479,19.0,58010.0,63.0,Tier1,1,7
2480,43.0,23327.0,23.0,Tier2,0,10
2481,28.0,46447.0,82.0,Tier2,0,2
2482,56.0,47987.0,74.0,Tier1,1,5
2483,59.0,36195.0,41.0,Tier1,0,8
2484,26.0,,73.0,Tier3,0,6
2485,28.0,34066.0,62.0,Tier1,0,5
2486,45.0,47962.0,40.0,Tier1,1,3
2487,30.0,54397.0,20.0,Tier2,1,1
2488,34.0,70302.0,66.0,Tier3,0,2
2489,35.0,49842.0,44.0,Tier3,0,5
2490,12.0,64042.0,82.0,Tier3,0,3
2491,35.0,60509.0,60.0,Tier3,0,4
2492,27.0,51852.0,46.0,Tier2,1,6
2493,29.0,33657.0,96.0,Tier3,1,5
2494,,28481.0,72.0,Tier2,1,6
2495,20.0,51598.0,-13.0,Tier1,1,9
2496,45.0,41860.0,50.0,Tier2,1,6
2497,32.0,63789.0,32.0,Tier3,1,8
2498,32.0,61188.0,44.0,Tier3,1,6
2499,44.0,47231.0,57.0,Tier1,1,6
2500,39.0,32634.0,67.0,Tier2,0,5
2501,42.0,57661.0,65.0,Tier3,0,8
2502,47.0,34731.0,82.0,Tier1,1,5
2503,31.0,38623.0,73.0,Tier3,1,4
2504,28.0,35309.0,71.0,Tier2,1,3
2505,22.0,47922.0,64.0,Tier1,1,5
2506,25.0,67553.0,86.0,Tier2,1,10
2507,70.0,49924.0,54.0,Tier2,0,2
2508,,43352.0,54.0,Tier3,0,8
2509,19.0,27116.0,22.0,Tier3,1,11
2510,19.0,58282.0,81.0,Tier2,1,6
2511,41.0,38294.0,58.0,Tier3,0,4
2512,,51763.0,119.0,Tier2,1,5
2513,42.0,44687.0,52.0,Tier1,0,3
2514,32.0,62573.0,62.0,Tier2,0,6
2515,33.0,47641.0,71.0,Tier2,0,9
2516,39.0,49116.0,,Tier1,1,5
2517,36.0,57286.0,67.0,Tier1,1,3
2518,8.0,81604.0,61.0,Tier3,0,8
2519,32.0,63327.0,54.0,Tier2,1,7
2520,25.0,48671.0,83.0,Tier1,1,6
2521,37.0,50048.0,42.0,Tier1,1,7
2522,71.0,42127.0,65.0,Tier1,1,3
2523,39.0,35750.0,89.0,Tier2,1,7
2524,31.0,41709.0,46.0,Tier1,1,2
2525,46.0,,54.0,Tier1,0,7
2526,41.0,59801.0,107.0,Tier1,0,3
2527,,33932.0,69.0,Tier2,0,3
2528,42.0,69998.0,50.0,Tier1,1,2
2529,60.0,61281.0,76.0,Tier1,0,9
2530,21.0,,49.0,Tier1,0,2
2531,41.0,50005.0,29.0,Tier1,0,5
2532,24.0,41641.0,,Tier1,0,7
2533,42.0,,38.0,Tier2,0,5
2534,24.0,66321.0,109.0,Tier2,1,3
2535,30.0,39453.0,50.0,Tier1,1,10
2536,31.0,26999.0,103.0,Tier3,1,7
2537,47.0,60548.0,33.0,Tier2,1,4
2538,46.0,54865.0,81.0,Tier1,1,3
2539,,33197.0,70.0,Tier1,0,3
2540,36.0,38999.0,77.0,Tier3,0,4
2541,26.0,37113.0,79.0,Tier3,0,7
2542,,39132.0,50.0,Tier1,1,4
2543,32.0,45145.0,34.0,Tier1,0,5
2544,31.0,230010.0,59.0,Tier2,1,8
2545,64.0,40238.0,64.0,Tier2,1,8
2546,40.0,38628.0,,Tier2,1,8
2547,18.0,46568.0,66.0,Tier2,0,9
2548,28.0,52515.0,67.0,Tier1,1,6
2549,47.0,45256.0,42.0,Tier1,1,3
2550,,67380.0,68.0,Tier2,0,8
2551,16.0,57621.0,55.0,Tier3,1,8
2552,12.0,26137.0,46.0,Tier1,1,2
2553,57.0,57856.0,76.0,Tier2,1,7
2554,40.0,59083.0,44.0,Tier2,0,6
2555,,43479.0,51.0,Tier1,0,2
2556,41.0,27572.0,61.0,Tier3,0,4
2557,3.0,50121.0,87.0,Tier2,1,6
2558,35.0,49884.0,64.0,Tier2,1,8
2559,39.0,33175.0,71.0,Tier2,1,3
2560,46.0,28232.0,54.0,Tier1,1,7
2561,23.0,48687.0,58.0,Tier2,1,4
2562,36.0,46504.0,59.0,Tier2,1,1
2563,24.0,43741.0,66.0,Tier1,0,4
2564,38.0,48749.0,54.0,Tier2,0,1
2565,24.0,33458.0,87.0,Tier1,1,5
2566,30.0,43478.0,53.0,Tier1,1,6
2567,23.0,58000.0,26.0,Tier3,0,11
2568,43.0,44750.0,115.0,Tier1,0,2
2569,45.0,24920.0,53.0,Tier2,0,5
2570,32.0,42910.0,86.0,Tier3,1,7
2571,35.0,33948.0,88.0,Tier1,1,5
2572,,,79.0,Tier2,0,8
2573,31.0,54783.0,56.0,Tier2,0,1
2574,34.0,25118.0,66.0,Tier2,1,6
2575,66.0,61385.0,35.0,Tier2,0,7
2576,22.0,33317.0,100.0,Tier2,0,2
2577,53.0,73388.0,43.0,Tier1,0,6
2578,47.0,49268.0,55.0,Tier1,0,2
2579,38.0,31304.0,62.0,Tier2,1,2
2580,56.0,32870.0,58.0,Tier1,1,6
2581,39.0,55221.0,47.0,Tier3,0,5
2582,40.0,44131.0,88.0,Tier2,1,5
2583,34.0,48550.0,79.0,Tier1,0,2
2584,,74192.0,66.0,Tier1,1,6
2585,,39511.0,52.0,Tier1,1,4
2586,27.0,50899.0,81.0,Tier2,0,10
2587,19.0,71298.0,,Tier3,1,1
2588,33.0,54058.0,91.0,Tier1,0,8
2589,25.0,25901.0,,Tier1,1,5
2590,34.0,57581.0,85.0,Tier1,1,1
2591,50.0,32555.0,58.0,Tier1,1,1
2592,30.0,71102.0,61.0,Tier2,1,5
2593,34.0,37657.0,85.0,Tier2,1,6
2594,36.0,94543.0,104.0,Tier1,1,10
2595,45.0,72011.0,91.0,Tier2,1,2
2596,8.0,38051.0,78.0,Tier1,0,4
2597,28.0,50300.0,72.0,Tier1,0,5
2598,38.0,61305.0,50.0,Tier1,0,3
2599,49.0,61755.0,66.0,Tier2,0,4
2600,29.0,56635.0,42.0,Tier2,0,4
2601,12.0,,68.0,Tier1,1,7
2602,42.0,48155.0,69.0,Tier1,0,4
2603,27.0,44499.0,21.0,Tier1,1,6
2604,21.0,44797.0,61.0,Tier1,0,6
2605,28.0,62876.0,68.0,Tier2,1,4
2606,33.0,55478.0,58.0,Tier1,1,1
2607,28.0,54369.0,67.0,Tier2,0,3
2608,9.0,61929.0,,Tier1,1,3
2609,46.0,19234.0,44.0,Tier2,0,6
2610,50.0,54651.0,81.0,Tier2,1,3
2611,43.0,53279.0,60.0,Tier2,0,6
2612,21.0,75032.0,67.0,Tier1,0,4
2613,33.0,27071.0,,Tier1,1,2
2614,35.0,,60.0,Tier1,1,4
2615,42.0,51131.0,14.0,Tier2,1,9
2616,,57335.0,,Tier1,1,4
2617,26.0,75139.0,96.0,Tier1,0,5
2618,36.0,58411.0,39.0,Tier3,0,7
2619,40.0,56006.0,41.0,Tier1,0,2
2620,52.0,53634.0,69.0,Tier3,0,7
2621,43.0,42748.0,,Tier3,1,3
2622,44.0,49573.0,60.0,Tier3,1,5
2623,36.0,39267.0,35.0,Tier3,0,5
2624,52.0,49331.0,56.0,Tier1,1,9
2625,40.0,14961.0,39.0,Tier1,0,3
2626,25.0,56436.0,47.0,Tier1,0,6
2627,52.0,48174.0,54.0,Tier1,1,5
2628,43.0,44957.0,41.0,Tier1,0,6
2629,30.0,53296.0,44.0,Tier3,0,4
2630,29.0,28497.0,61.0,Tier1,1,2
2631,39.0,78939.0,64.0,Tier1,1,6
2632,41.0,48458.0,32.0,Tier2,1,4
2633,37.0,47812.0,68.0,Tier1,0,6
2634,39.0,35519.0,52.0,Tier1,0,7
2635,55.0,50359.0,74.0,Tier1,1,5
2636,48.0,70804.0,76.0,Tier3,1,4
2637,37.0,65539.0,49.0,Tier2,1,4
2638,46.0,62817.0,72.0,Tier2,1,4
2639,23.0,,43.0,Tier1,1,9
2640,40.0,223110.0,86.0,Tier3,1,6
2641,57.0,28248.0,44.0,Tier1,0,1
2642,32.0,46984.0,67.0,Tier2,1,5
2643,25.0,46462.0,56.0,Tier3,1,5
2644,27.0,65732.0,40.0,Tier2,0,6
2645,22.0,54641.0,78.0,Tier2,0,4
2646,26.0,74185.0,48.0,Tier1,0,4
2647,31.0,67962.0,26.0,Tier1,1,4
2648,18.0,43153.0,2.0,Tier3,0,6
2649,35.0,23073.0,42.0,Tier1,1,5
2650,46.0,70784.0,88.0,Tier3,0,5
2651,24.0,70391.0,85.0,Tier2,1,7
2652,53.0,29507.0,46.0,Tier2,0,3
2653,41.0,72639.0,53.0,Tier2,1,6
2654,47.0,55732.0,51.0,Tier1,0,8
2655,27.0,52410.0,33.0,Tier1,0,6
2656,45.0,74222.0,41.0,Tier1,0,5
2657,22.0,70170.0,80.0,Tier1,0,7
2658,46.0,59770.0,70.0,Tier3,1,5
2659,37.0,57098.0,65.0,Tier1,1,5
